Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2006-08-04,Ankaraspor,Galatasaray,1,1,D,1,0,H,,,,,,,,,,,,,
2006-08-05,Fenerbahce,Erciyesspor,6,0,H,2,0,H,,,,,,,,,,,,,
2006-08-05,Kayserispor,Trabzonspor,1,0,H,1,0,H,,,,,,,,,,,,,
2006-08-06,Antalyaspor,Rizespor,0,0,D,0,0,D,,,,,,,,,,,,,
2006-08-06,Bursaspor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,
2006-08-06,Gaziantepspor,Denizlispor,1,1,D,1,0,H,,,,,,,,,,,,,
2006-08-06,Konyaspor,Sakaryaspor,1,1,D,1,0,H,,,,,,,,,,,,,
2006-08-06,Manisaspor,Besiktas,1,0,H,1,0,H,,,,,,,,,,,,,
2006-08-06,Sivasspor,Genclerbirligi,1,2,A,1,1,D,,,,,,,,,,,,,
2006-08-11,Besiktas,Gaziantepspor,2,1,H,1,0,H,,,,,,,,,,,,,
2006-08-12,Genclerbirligi,Fenerbahce,0,2,A,0,2,A,,,,,,,,,,,,,
2006-08-13,Ankaragucu,Ankaraspor,1,1,D,0,1,A,,,,,,,,,,,,,
2006-08-13,Denizlispor,Konyaspor,0,1,A,0,1,A,,,,,,,,,,,,,
2006-08-13,Erciyesspor,Bursaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2006-08-13,Galatasaray,Kayserispor,4,0,H,1,0,H,,,,,,,,,,,,,
2006-08-13,Rizespor,Sivasspor,1,1,D,0,1,A,,,,,,,,,,,,,
2006-08-13,Sakaryaspor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2006-08-13,Trabzonspor,Manisaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2006-08-19,Ankaraspor,Erciyesspor,2,2,D,1,1,D,,,,,,,,,,,,,
2006-08-19,Fenerbahce,Rizespor,2,1,H,1,0,H,,,,,,,,,,,,,
2006-08-19,Manisaspor,Galatasaray,2,2,D,1,0,H,,,,,,,,,,,,,
2006-08-20,Bursaspor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2006-08-20,Denizlispor,Besiktas,0,2,A,0,1,A,,,,,,,,,,,,,
2006-08-20,Gaziantepspor,Trabzonspor,2,1,H,1,0,H,,,,,,,,,,,,,
2006-08-20,Kayserispor,Ankaragucu,2,1,H,0,1,A,,,,,,,,,,,,,
2006-08-20,Konyaspor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2006-08-20,Sivasspor,Sakaryaspor,0,2,A,0,1,A,,,,,,,,,,,,,
2006-08-25,Besiktas,Konyaspor,3,1,H,1,1,D,,,,,,,,,,,,,
2006-08-26,Galatasaray,Gaziantepspor,2,2,D,1,1,D,,,,,,,,,,,,,
2006-08-26,Genclerbirligi,Ankaraspor,2,1,H,1,1,D,,,,,,,,,,,,,
2006-08-27,Ankaragucu,Manisaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2006-08-27,Antalyaspor,Sivasspor,1,2,A,1,1,D,,,,,,,,,,,,,
2006-08-27,Erciyesspor,Kayserispor,0,4,A,0,1,A,,,,,,,,,,,,,
2006-08-27,Rizespor,Bursaspor,1,2,A,0,0,D,,,,,,,,,,,,,
2006-08-27,Sakaryaspor,Fenerbahce,2,1,H,0,1,A,,,,,,,,,,,,,
2006-08-27,Trabzonspor,Denizlispor,1,0,H,1,0,H,,,,,,,,,,,,,
2006-09-09,Denizlispor,Galatasaray,1,1,D,1,1,D,,,,,,,,,,,,,
2006-09-09,Fenerbahce,Antalyaspor,4,2,H,0,0,D,,,,,,,,,,,,,
2006-09-09,Kayserispor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2006-09-10,Ankaraspor,Rizespor,2,1,H,1,0,H,,,,,,,,,,,,,
2006-09-10,Besiktas,Trabzonspor,2,3,A,1,1,D,,,,,,,,,,,,,
2006-09-10,Bursaspor,Sakaryaspor,3,1,H,2,1,H,,,,,,,,,,,,,
2006-09-10,Gaziantepspor,Ankaragucu,2,2,D,1,0,H,,,,,,,,,,,,,
2006-09-10,Konyaspor,Sivasspor,2,0,H,1,0,H,,,,,,,,,,,,,
2006-09-10,Manisaspor,Erciyesspor,5,1,H,1,1,D,,,,,,,,,,,,,
2006-09-15,Genclerbirligi,Manisaspor,0,5,A,0,1,A,,,,,,,,,,,,,
2006-09-16,Ankaragucu,Denizlispor,0,0,D,0,0,D,,,,,,,,,,,,,
2006-09-16,Antalyaspor,Bursaspor,3,2,H,0,2,A,,,,,,,,,,,,,
2006-09-16,Sakaryaspor,Ankaraspor,0,0,D,0,0,D,,,,,,,,,,,,,
2006-09-17,Erciyesspor,Gaziantepspor,1,1,D,0,1,A,,,,,,,,,,,,,
2006-09-17,Galatasaray,Besiktas,1,0,H,1,0,H,,,,,,,,,,,,,
2006-09-17,Rizespor,Kayserispor,2,1,H,1,0,H,,,,,,,,,,,,,
2006-09-17,Sivasspor,Fenerbahce,1,1,D,1,1,D,,,,,,,,,,,,,
2006-09-17,Trabzonspor,Konyaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2006-09-22,Konyaspor,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2006-09-23,Trabzonspor,Galatasaray,3,1,H,2,1,H,,,,,,,,,,,,,
2006-09-24,Ankaraspor,Antalyaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2006-09-24,Besiktas,Ankaragucu,2,1,H,2,0,H,,,,,,,,,,,,,
2006-09-24,Bursaspor,Sivasspor,1,3,A,0,1,A,,,,,,,,,,,,,
