Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2015-08-29,Buyuksehyr,Bursaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2015-08-29,Genclerbirligi,Kasimpasa,1,0,H,0,0,D,,,,,,,,,,,,,
2015-08-29,Konyaspor,Galatasaray,1,4,A,1,2,A,,,,,,,,,,,,,
2015-08-29,Mersin Idman Yurdu,Kayserispor,1,2,A,0,0,D,,,,,,,,,,,,,
2015-08-30,Eskisehirspor,Rizespor,1,1,D,0,0,D,,,,,,,,,,,,,
2015-08-30,Fenerbahce,Antalyaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2015-08-30,Sivasspor,Osmanlispor,1,1,D,0,0,D,,,,,,,,,,,,,
2015-08-30,Trabzonspor,Akhisar Belediyespor,2,2,D,1,0,H,,,,,,,,,,,,,
2015-09-12,Akhisar Belediyespor,Gaziantepspor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-09-12,Antalyaspor,Eskisehirspor,2,0,H,0,0,D,,,,,,,,,,,,,
2015-09-12,Bursaspor,Genclerbirligi,3,2,H,1,0,H,,,,,,,,,,,,,
2015-09-12,Galatasaray,Mersin Idman Yurdu,1,1,D,0,0,D,,,,,,,,,,,,,
2015-09-13,Besiktas,Buyuksehyr,2,0,H,1,0,H,,,,,,,,,,,,,
2015-09-13,Kasimpasa,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2015-09-13,Osmanlispor,Konyaspor,1,2,A,1,0,H,,,,,,,,,,,,,
2015-09-13,Rizespor,Sivasspor,1,1,D,0,1,A,,,,,,,,,,,,,
2015-09-14,Kayserispor,Trabzonspor,0,1,A,0,0,D,,,,,,,,,,,,,
2015-09-18,Buyuksehyr,Akhisar Belediyespor,2,0,H,1,0,H,,,,,,,,,,,,,
2015-09-18,Mersin Idman Yurdu,Osmanlispor,0,4,A,0,2,A,,,,,,,,,,,,,
2015-09-19,Eskisehirspor,Kasimpasa,0,3,A,0,1,A,,,,,,,,,,,,,
2015-09-19,Rizespor,Antalyaspor,5,1,H,3,1,H,,,,,,,,,,,,,
2015-09-19,Sivasspor,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-09-19,Trabzonspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2015-09-20,Fenerbahce,Bursaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2015-09-20,Gaziantepspor,Kayserispor,1,0,H,0,0,D,,,,,,,,,,,,,
2015-09-21,Genclerbirligi,Besiktas,1,1,D,1,0,H,,,,,,,,,,,,,
2015-09-26,Akhisar Belediyespor,Genclerbirligi,1,0,H,0,0,D,,,,,,,,,,,,,
2015-09-26,Galatasaray,Gaziantepspor,2,1,H,1,1,D,,,,,,,,,,,,,
2015-09-26,Osmanlispor,Trabzonspor,3,1,H,1,0,H,,,,,,,,,,,,,
2015-09-27,Antalyaspor,Sivasspor,1,1,D,1,1,D,,,,,,,,,,,,,
2015-09-27,Besiktas,Fenerbahce,3,2,H,2,1,H,,,,,,,,,,,,,
2015-09-27,Konyaspor,Mersin Idman Yurdu,2,0,H,1,0,H,,,,,,,,,,,,,
2015-09-28,Bursaspor,Eskisehirspor,2,0,H,0,0,D,,,,,,,,,,,,,
2015-09-28,Kasimpasa,Rizespor,1,1,D,1,0,H,,,,,,,,,,,,,
2015-09-28,Kayserispor,Buyuksehyr,0,1,A,0,0,D,,,,,,,,,,,,,
2015-10-02,Sivasspor,Mersin Idman Yurdu,2,2,D,2,0,H,,,,,,,,,,,,,
2015-10-02,Trabzonspor,Konyaspor,1,2,A,0,0,D,,,,,,,,,,,,,
2015-10-03,Buyuksehyr,Galatasaray,0,2,A,0,0,D,,,,,,,,,,,,,
2015-10-03,Gaziantepspor,Osmanlispor,2,1,H,2,1,H,,,,,,,,,,,,,
2015-10-03,Genclerbirligi,Kayserispor,2,0,H,0,0,D,,,,,,,,,,,,,
2015-10-04,Antalyaspor,Kasimpasa,0,0,D,0,0,D,,,,,,,,,,,,,
2015-10-04,Eskisehirspor,Besiktas,1,2,A,0,1,A,,,,,,,,,,,,,
2015-10-04,Fenerbahce,Akhisar Belediyespor,2,2,D,2,0,H,,,,,,,,,,,,,
2015-10-04,Rizespor,Bursaspor,2,3,A,1,1,D,,,,,,,,,,,,,
2015-10-17,Bursaspor,Antalyaspor,0,2,A,0,0,D,,,,,,,,,,,,,
2015-10-17,Galatasaray,Genclerbirligi,4,1,H,0,1,A,,,,,,,,,,,,,
2015-10-17,Konyaspor,Gaziantepspor,2,1,H,1,0,H,,,,,,,,,,,,,
2015-10-18,Akhisar Belediyespor,Eskisehirspor,1,0,H,0,0,D,,,,,,,,,,,,,
2015-10-18,Besiktas,Rizespor,1,0,H,0,0,D,,,,,,,,,,,,,
2015-10-18,Kasimpasa,Sivasspor,2,1,H,1,0,H,,,,,,,,,,,,,
2015-10-18,Kayserispor,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2015-10-19,Mersin Idman Yurdu,Trabzonspor,3,2,H,2,0,H,,,,,,,,,,,,,
2015-10-19,Osmanlispor,Buyuksehyr,0,3,A,0,0,D,,,,,,,,,,,,,
2015-10-23,Eskisehirspor,Kayserispor,1,3,A,1,2,A,,,,,,,,,,,,,
2015-10-23,Rizespor,Akhisar Belediyespor,0,2,A,0,2,A,,,,,,,,,,,,,
2015-10-24,Gaziantepspor,Mersin Idman Yurdu,1,0,H,0,0,D,,,,,,,,,,,,,
2015-10-24,Genclerbirligi,Osmanlispor,1,0,H,1,0,H,,,,,,,,,,,,,
2015-10-24,Kasimpasa,Bursaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2015-10-24,Sivasspor,Trabzonspor,0,2,A,0,1,A,,,,,,,,,,,,,
2015-10-25,Buyuksehyr,Konyaspor,4,0,H,1,0,H,,,,,,,,,,,,,
2015-10-25,Fenerbahce,Galatasaray,1,1,D,1,0,H,,,,,,,,,,,,,
2015-10-26,Antalyaspor,Besiktas,1,5,A,1,2,A,,,,,,,,,,,,,
2015-10-28,Bursaspor,Sivasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2015-10-28,Kayserispor,Rizespor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-10-28,Trabzonspor,Gaziantepspor,2,2,D,0,1,A,,,,,,,,,,,,,
2015-10-29,Galatasaray,Eskisehirspor,4,0,H,3,0,H,,,,,,,,,,,,,
2015-10-29,Mersin Idman Yurdu,Buyuksehyr,1,1,D,1,0,H,,,,,,,,,,,,,
2015-10-29,Osmanlispor,Fenerbahce,0,1,A,0,0,D,,,,,,,,,,,,,
2015-10-30,Akhisar Belediyespor,Antalyaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2015-10-30,Besiktas,Kasimpasa,3,3,D,1,2,A,,,,,,,,,,,,,
2015-10-30,Konyaspor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2015-11-06,Eskisehirspor,Osmanlispor,0,2,A,0,2,A,,,,,,,,,,,,,
2015-11-06,Genclerbirligi,Mersin Idman Yurdu,1,1,D,1,0,H,,,,,,,,,,,,,
2015-11-07,Antalyaspor,Kayserispor,1,1,D,1,0,H,,,,,,,,,,,,,
2015-11-07,Buyuksehyr,Trabzonspor,1,0,H,1,0,H,,,,,,,,,,,,,
2015-11-07,Kasimpasa,Akhisar Belediyespor,2,1,H,0,1,A,,,,,,,,,,,,,
2015-11-07,Rizespor,Galatasaray,4,3,H,2,1,H,,,,,,,,,,,,,
2015-11-08,Bursaspor,Besiktas,0,1,A,0,0,D,,,,,,,,,,,,,
2015-11-08,Fenerbahce,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2015-11-08,Sivasspor,Gaziantepspor,3,0,H,0,0,D,,,,,,,,,,,,,
2015-11-21,Akhisar Belediyespor,Bursaspor,3,1,H,1,0,H,,,,,,,,,,,,,
2015-11-21,Galatasaray,Antalyaspor,3,3,D,1,0,H,,,,,,,,,,,,,
2015-11-21,Kayserispor,Kasimpasa,0,0,D,0,0,D,,,,,,,,,,,,,
2015-11-21,Mersin Idman Yurdu,Fenerbahce,1,3,A,0,1,A,,,,,,,,,,,,,
2015-11-22,Besiktas,Sivasspor,2,0,H,1,0,H,,,,,,,,,,,,,
2015-11-22,Konyaspor,Eskisehirspor,3,2,H,0,1,A,,,,,,,,,,,,,
2015-11-22,Osmanlispor,Rizespor,0,1,A,0,0,D,,,,,,,,,,,,,
2015-11-22,Trabzonspor,Genclerbirligi,1,0,H,0,0,D,,,,,,,,,,,,,
2015-11-23,Gaziantepspor,Buyuksehyr,0,1,A,0,0,D,,,,,,,,,,,,,
2015-11-27,Antalyaspor,Osmanlispor,1,1,D,0,0,D,,,,,,,,,,,,,
2015-11-27,Bursaspor,Kayserispor,1,2,A,1,1,D,,,,,,,,,,,,,
2015-11-27,Rizespor,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-11-28,Eskisehirspor,Mersin Idman Yurdu,3,2,H,2,0,H,,,,,,,,,,,,,
2015-11-28,Sivasspor,Buyuksehyr,2,2,D,2,1,H,,,,,,,,,,,,,
2015-11-29,Besiktas,Akhisar Belediyespor,0,2,A,0,2,A,,,,,,,,,,,,,
2015-11-29,Genclerbirligi,Gaziantepspor,2,2,D,2,0,H,,,,,,,,,,,,,
2015-11-29,Kasimpasa,Galatasaray,2,2,D,1,1,D,,,,,,,,,,,,,
2015-11-30,Fenerbahce,Trabzonspor,2,0,H,1,0,H,,,,,,,,,,,,,
2015-12-04,Galatasaray,Bursaspor,3,0,H,0,0,D,,,,,,,,,,,,,
2015-12-05,Kayserispor,Besiktas,1,2,A,1,2,A,,,,,,,,,,,,,
2015-12-05,Konyaspor,Antalyaspor,3,2,H,2,0,H,,,,,,,,,,,,,
2015-12-05,Osmanlispor,Kasimpasa,0,1,A,0,0,D,,,,,,,,,,,,,
2015-12-06,Buyuksehyr,Genclerbirligi,2,0,H,0,0,D,,,,,,,,,,,,,
2015-12-06,Gaziantepspor,Fenerbahce,2,2,D,1,0,H,,,,,,,,,,,,,
2015-12-06,Mersin Idman Yurdu,Rizespor,3,0,H,1,0,H,,,,,,,,,,,,,
2015-12-07,Akhisar Belediyespor,Sivasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2015-12-07,Trabzonspor,Eskisehirspor,3,1,H,1,0,H,,,,,,,,,,,,,
2015-12-11,Bursaspor,Osmanlispor,0,4,A,0,3,A,,,,,,,,,,,,,
2015-12-12,Antalyaspor,Mersin Idman Yurdu,3,2,H,0,2,A,,,,,,,,,,,,,
2015-12-12,Eskisehirspor,Gaziantepspor,1,2,A,0,1,A,,,,,,,,,,,,,
2015-12-12,Kasimpasa,Konyaspor,2,1,H,2,0,H,,,,,,,,,,,,,
2015-12-12,Rizespor,Trabzonspor,3,0,H,2,0,H,,,,,,,,,,,,,
2015-12-13,Fenerbahce,Buyuksehyr,1,0,H,0,0,D,,,,,,,,,,,,,
2015-12-13,Genclerbirligi,Sivasspor,0,1,A,0,1,A,,,,,,,,,,,,,
2015-12-13,Kayserispor,Akhisar Belediyespor,3,2,H,2,1,H,,,,,,,,,,,,,
2015-12-14,Besiktas,Galatasaray,2,1,H,0,0,D,,,,,,,,,,,,,
2015-12-19,Gaziantepspor,Rizespor,2,0,H,2,0,H,,,,,,,,,,,,,
2015-12-19,Konyaspor,Bursaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2015-12-19,Mersin Idman Yurdu,Kasimpasa,1,2,A,1,1,D,,,,,,,,,,,,,
2015-12-19,Trabzonspor,Antalyaspor,3,0,H,1,0,H,,,,,,,,,,,,,
2015-12-20,Buyuksehyr,Eskisehirspor,2,1,H,0,1,A,,,,,,,,,,,,,
2015-12-20,Galatasaray,Akhisar Belediyespor,3,2,H,2,0,H,,,,,,,,,,,,,
2015-12-20,Genclerbirligi,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2015-12-20,Sivasspor,Kayserispor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-12-21,Osmanlispor,Besiktas,2,3,A,2,1,H,,,,,,,,,,,,,
2015-12-26,Antalyaspor,Gaziantepspor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-12-26,Kasimpasa,Trabzonspor,1,1,D,1,1,D,,,,,,,,,,,,,
2015-12-26,Rizespor,Buyuksehyr,2,1,H,0,1,A,,,,,,,,,,,,,
2015-12-27,Akhisar Belediyespor,Osmanlispor,0,0,D,0,0,D,,,,,,,,,,,,,
2015-12-27,Besiktas,Konyaspor,4,0,H,0,0,D,,,,,,,,,,,,,
2015-12-27,Bursaspor,Mersin Idman Yurdu,2,1,H,0,1,A,,,,,,,,,,,,,
2015-12-27,Kayserispor,Galatasaray,1,1,D,1,0,H,,,,,,,,,,,,,
2015-12-28,Eskisehirspor,Genclerbirligi,2,0,H,2,0,H,,,,,,,,,,,,,
2015-12-28,Fenerbahce,Sivasspor,2,1,H,1,1,D,,,,,,,,,,,,,
2016-01-16,Akhisar Belediyespor,Konyaspor,0,2,A,0,2,A,,,,,,,,,,,,,
2016-01-16,Galatasaray,Sivasspor,3,1,H,2,0,H,,,,,,,,,,,,,
2016-01-16,Kasimpasa,Gaziantepspor,1,2,A,1,1,D,,,,,,,,,,,,,
2016-01-16,Kayserispor,Osmanlispor,1,0,H,1,0,H,,,,,,,,,,,,,
2016-01-17,Antalyaspor,Buyuksehyr,1,2,A,1,1,D,,,,,,,,,,,,,
2016-01-17,Bursaspor,Trabzonspor,4,2,H,2,2,D,,,,,,,,,,,,,
2016-01-17,Rizespor,Genclerbirligi,2,3,A,1,2,A,,,,,,,,,,,,,
2016-01-18,Eskisehirspor,Fenerbahce,0,3,A,0,1,A,,,,,,,,,,,,,
2016-01-23,Konyaspor,Kayserispor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-01-23,Mersin Idman Yurdu,Akhisar Belediyespor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-01-23,Osmanlispor,Galatasaray,3,2,H,2,2,D,,,,,,,,,,,,,
2016-01-24,Fenerbahce,Rizespor,2,1,H,2,0,H,,,,,,,,,,,,,
2016-01-24,Gaziantepspor,Bursaspor,2,3,A,1,0,H,,,,,,,,,,,,,
2016-01-24,Genclerbirligi,Antalyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-01-24,Sivasspor,Eskisehirspor,1,2,A,0,1,A,,,,,,,,,,,,,
2016-01-25,Buyuksehyr,Kasimpasa,1,1,D,0,1,A,,,,,,,,,,,,,
2016-02-05,Antalyaspor,Fenerbahce,4,2,H,1,0,H,,,,,,,,,,,,,
2016-02-05,Osmanlispor,Sivasspor,4,0,H,2,0,H,,,,,,,,,,,,,
2016-02-06,Bursaspor,Buyuksehyr,3,3,D,1,0,H,,,,,,,,,,,,,
2016-02-06,Galatasaray,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-02-06,Kayserispor,Mersin Idman Yurdu,0,1,A,0,1,A,,,,,,,,,,,,,
2016-02-07,Akhisar Belediyespor,Trabzonspor,2,1,H,1,1,D,,,,,,,,,,,,,
2016-02-07,Besiktas,Gaziantepspor,4,0,H,2,0,H,,,,,,,,,,,,,
2016-02-07,Rizespor,Eskisehirspor,1,1,D,0,1,A,,,,,,,,,,,,,
2016-02-08,Kasimpasa,Genclerbirligi,0,1,A,0,0,D,,,,,,,,,,,,,
2016-02-12,Fenerbahce,Kasimpasa,3,1,H,2,0,H,,,,,,,,,,,,,
2016-02-13,Genclerbirligi,Bursaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2016-02-13,Konyaspor,Osmanlispor,1,1,D,0,0,D,,,,,,,,,,,,,
2016-02-13,Mersin Idman Yurdu,Galatasaray,2,1,H,1,0,H,,,,,,,,,,,,,
2016-02-14,Buyuksehyr,Besiktas,2,2,D,1,0,H,,,,,,,,,,,,,
2016-02-14,Eskisehirspor,Antalyaspor,3,2,H,0,1,A,,,,,,,,,,,,,
2016-02-14,Gaziantepspor,Akhisar Belediyespor,0,1,A,0,0,D,,,,,,,,,,,,,
2016-02-14,Sivasspor,Rizespor,2,1,H,1,0,H,,,,,,,,,,,,,
2016-02-15,Trabzonspor,Kayserispor,2,1,H,2,0,H,,,,,,,,,,,,,
2016-02-17,Besiktas,Mersin Idman Yurdu,1,0,H,0,0,D,,,,,,,,,,,,,
2016-02-19,Konyaspor,Sivasspor,2,1,H,1,0,H,,,,,,,,,,,,,
2016-02-20,Antalyaspor,Rizespor,2,1,H,1,1,D,,,,,,,,,,,,,
2016-02-20,Bursaspor,Fenerbahce,0,0,D,0,0,D,,,,,,,,,,,,,
2016-02-20,Kasimpasa,Eskisehirspor,2,1,H,2,0,H,,,,,,,,,,,,,
2016-02-21,Akhisar Belediyespor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2016-02-21,Galatasaray,Trabzonspor,2,1,H,0,1,A,,,,,,,,,,,,,
2016-02-21,Kayserispor,Gaziantepspor,2,2,D,1,0,H,,,,,,,,,,,,,
2016-02-21,Osmanlispor,Mersin Idman Yurdu,3,1,H,1,1,D,,,,,,,,,,,,,
2016-02-22,Besiktas,Genclerbirligi,1,0,H,0,0,D,,,,,,,,,,,,,
2016-02-26,Buyuksehyr,Kayserispor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-02-27,Eskisehirspor,Bursaspor,0,1,A,0,1,A,,,,,,,,,,,,,
2016-02-27,Mersin Idman Yurdu,Konyaspor,0,2,A,0,0,D,,,,,,,,,,,,,
2016-02-27,Rizespor,Kasimpasa,2,0,H,1,0,H,,,,,,,,,,,,,
2016-02-27,Trabzonspor,Osmanlispor,1,2,A,0,1,A,,,,,,,,,,,,,
2016-02-28,Gaziantepspor,Galatasaray,2,0,H,1,0,H,,,,,,,,,,,,,
2016-02-28,Genclerbirligi,Akhisar Belediyespor,3,1,H,0,1,A,,,,,,,,,,,,,
2016-02-28,Sivasspor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-02-29,Fenerbahce,Besiktas,2,0,H,1,0,H,,,,,,,,,,,,,
2016-03-04,Mersin Idman Yurdu,Sivasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-03-05,Bursaspor,Rizespor,1,0,H,1,0,H,,,,,,,,,,,,,
2016-03-05,Kayserispor,Genclerbirligi,0,2,A,0,2,A,,,,,,,,,,,,,
2016-03-05,Osmanlispor,Gaziantepspor,1,1,D,0,0,D,,,,,,,,,,,,,
2016-03-06,Akhisar Belediyespor,Fenerbahce,0,3,A,0,1,A,,,,,,,,,,,,,
2016-03-06,Galatasaray,Buyuksehyr,3,3,D,0,2,A,,,,,,,,,,,,,
2016-03-06,Kasimpasa,Antalyaspor,2,1,H,0,0,D,,,,,,,,,,,,,
2016-03-06,Konyaspor,Trabzonspor,2,0,H,1,0,H,,,,,,,,,,,,,
2016-03-07,Besiktas,Eskisehirspor,3,1,H,2,0,H,,,,,,,,,,,,,
2016-03-11,Trabzonspor,Mersin Idman Yurdu,1,0,H,0,0,D,,,,,,,,,,,,,
2016-03-12,Buyuksehyr,Osmanlispor,2,3,A,1,2,A,,,,,,,,,,,,,
2016-03-12,Gaziantepspor,Konyaspor,0,1,A,0,1,A,,,,,,,,,,,,,
2016-03-12,Rizespor,Besiktas,1,2,A,0,2,A,,,,,,,,,,,,,
2016-03-13,Eskisehirspor,Akhisar Belediyespor,3,3,D,2,1,H,,,,,,,,,,,,,
2016-03-13,Fenerbahce,Kayserispor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-03-13,Genclerbirligi,Galatasaray,1,1,D,1,0,H,,,,,,,,,,,,,
2016-03-14,Antalyaspor,Bursaspor,3,0,H,0,0,D,,,,,,,,,,,,,
2016-03-14,Sivasspor,Kasimpasa,1,0,H,1,0,H,,,,,,,,,,,,,
2016-03-15,Trabzonspor,Besiktas,0,2,A,0,0,D,,,,,,,,,,,,,
2016-03-18,Akhisar Belediyespor,Rizespor,1,1,D,0,0,D,,,,,,,,,,,,,
2016-03-18,Kayserispor,Eskisehirspor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-03-19,Besiktas,Antalyaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2016-03-19,Osmanlispor,Genclerbirligi,3,1,H,1,1,D,,,,,,,,,,,,,
2016-03-19,Trabzonspor,Sivasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-03-20,Bursaspor,Kasimpasa,4,1,H,3,0,H,,,,,,,,,,,,,
2016-03-20,Konyaspor,Buyuksehyr,1,1,D,1,0,H,,,,,,,,,,,,,
2016-03-20,Mersin Idman Yurdu,Gaziantepspor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-04-02,Eskisehirspor,Galatasaray,4,3,H,1,1,D,,,,,,,,,,,,,
2016-04-02,Gaziantepspor,Trabzonspor,0,1,A,0,0,D,,,,,,,,,,,,,
2016-04-02,Genclerbirligi,Konyaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2016-04-03,Antalyaspor,Akhisar Belediyespor,2,2,D,0,1,A,,,,,,,,,,,,,
2016-04-03,Buyuksehyr,Mersin Idman Yurdu,3,0,H,2,0,H,,,,,,,,,,,,,
2016-04-03,Fenerbahce,Osmanlispor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-04-03,Sivasspor,Bursaspor,1,2,A,1,1,D,,,,,,,,,,,,,
2016-04-04,Kasimpasa,Besiktas,2,1,H,1,1,D,,,,,,,,,,,,,
2016-04-04,Rizespor,Kayserispor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-04-08,Gaziantepspor,Sivasspor,0,1,A,0,1,A,,,,,,,,,,,,,
2016-04-09,Galatasaray,Rizespor,1,1,D,0,0,D,,,,,,,,,,,,,
2016-04-09,Konyaspor,Fenerbahce,2,1,H,1,1,D,,,,,,,,,,,,,
2016-04-09,Osmanlispor,Eskisehirspor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-04-10,Kayserispor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2016-04-10,Mersin Idman Yurdu,Genclerbirligi,1,3,A,0,2,A,,,,,,,,,,,,,
2016-04-10,Trabzonspor,Buyuksehyr,1,1,D,1,1,D,,,,,,,,,,,,,
2016-04-11,Akhisar Belediyespor,Kasimpasa,0,1,A,0,0,D,,,,,,,,,,,,,
2016-04-11,Besiktas,Bursaspor,3,2,H,1,1,D,,,,,,,,,,,,,
2016-04-13,Galatasaray,Fenerbahce,0,0,D,0,0,D,,,,,,,,,,,,,
2016-04-16,Antalyaspor,Galatasaray,4,2,H,1,1,D,,,,,,,,,,,,,
2016-04-16,Eskisehirspor,Konyaspor,1,2,A,0,1,A,,,,,,,,,,,,,
2016-04-16,Rizespor,Osmanlispor,0,1,A,0,0,D,,,,,,,,,,,,,
2016-04-16,Sivasspor,Besiktas,1,2,A,0,0,D,,,,,,,,,,,,,
2016-04-17,Bursaspor,Akhisar Belediyespor,0,2,A,0,0,D,,,,,,,,,,,,,
2016-04-17,Buyuksehyr,Gaziantepspor,4,1,H,3,1,H,,,,,,,,,,,,,
2016-04-17,Fenerbahce,Mersin Idman Yurdu,4,1,H,2,1,H,,,,,,,,,,,,,
2016-04-17,Kasimpasa,Kayserispor,1,2,A,1,1,D,,,,,,,,,,,,,
2016-04-18,Genclerbirligi,Trabzonspor,3,1,H,2,0,H,,,,,,,,,,,,,
2016-04-22,Kayserispor,Bursaspor,2,1,H,2,1,H,,,,,,,,,,,,,
2016-04-23,Akhisar Belediyespor,Besiktas,3,3,D,1,1,D,,,,,,,,,,,,,
2016-04-23,Buyuksehyr,Sivasspor,2,2,D,1,2,A,,,,,,,,,,,,,
2016-04-23,Osmanlispor,Antalyaspor,3,0,H,1,0,H,,,,,,,,,,,,,
2016-04-24,Galatasaray,Kasimpasa,4,1,H,1,1,D,,,,,,,,,,,,,
2016-04-24,Konyaspor,Rizespor,3,1,H,1,1,D,,,,,,,,,,,,,
2016-04-24,Mersin Idman Yurdu,Eskisehirspor,1,2,A,1,0,H,,,,,,,,,,,,,
2016-04-24,Trabzonspor,Fenerbahce,0,4,A,0,2,A,,,,,,,,,,,,,
2016-04-25,Gaziantepspor,Genclerbirligi,1,3,A,0,1,A,,,,,,,,,,,,,
2016-04-29,Bursaspor,Galatasaray,1,1,D,1,0,H,,,,,,,,,,,,,
2016-04-29,Rizespor,Mersin Idman Yurdu,2,0,H,1,0,H,,,,,,,,,,,,,
2016-04-30,Besiktas,Kayserispor,4,0,H,3,0,H,,,,,,,,,,,,,
2016-04-30,Eskisehirspor,Trabzonspor,1,0,H,1,0,H,,,,,,,,,,,,,
2016-04-30,Genclerbirligi,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2016-05-01,Antalyaspor,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2016-05-01,Fenerbahce,Gaziantepspor,3,0,H,1,0,H,,,,,,,,,,,,,
2016-05-01,Sivasspor,Akhisar Belediyespor,1,1,D,0,0,D,,,,,,,,,,,,,
2016-05-02,Kasimpasa,Osmanlispor,1,1,D,1,1,D,,,,,,,,,,,,,
2016-05-07,Gaziantepspor,Eskisehirspor,1,1,D,1,0,H,,,,,,,,,,,,,
2016-05-07,Osmanlispor,Bursaspor,3,3,D,0,2,A,,,,,,,,,,,,,
2016-05-07,Sivasspor,Genclerbirligi,2,1,H,0,1,A,,,,,,,,,,,,,
2016-05-08,Akhisar Belediyespor,Kayserispor,1,1,D,1,0,H,,,,,,,,,,,,,
2016-05-08,Galatasaray,Besiktas,0,1,A,0,0,D,,,,,,,,,,,,,
2016-05-08,Mersin Idman Yurdu,Antalyaspor,0,1,A,0,1,A,,,,,,,,,,,,,
