Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2019-10-06,Besiktas,Alanyaspor,2,0,H,0,0,D,,7,14,4,3,11,11,4,8,3,4,0,0
2019-10-06,Gaziantep,Buyuksehyr,1,2,A,1,1,D,,5,21,2,9,14,18,5,8,1,6,1,0
2019-10-06,Rizespor,Trabzonspor,1,2,A,1,0,H,,16,13,4,4,17,11,6,4,5,2,0,0
2019-10-18,Galatasaray,Sivasspor,3,2,H,2,0,H,,19,16,8,7,10,20,3,3,4,4,0,1
2019-10-19,Antalyaspor,Genclerbirligi,0,6,A,0,5,A,,11,11,1,9,5,16,8,1,2,2,1,0
2019-10-19,Buyuksehyr,Goztep,2,1,H,1,0,H,,14,11,5,2,17,13,5,5,1,3,0,0
2019-10-19,Trabzonspor,Gaziantep,4,1,H,2,0,H,,12,14,5,5,16,14,5,4,1,1,0,1
2019-10-19,Ankaragucu,Besiktas,0,0,D,0,0,D,,4,14,1,4,17,9,5,6,3,4,1,0
2019-10-20,Kayserispor,Kasimpasa,1,1,D,0,1,A,,23,9,10,1,14,17,11,3,5,3,0,0
2019-10-20,Alanyaspor,Rizespor,5,2,H,2,0,H,,21,5,11,3,21,16,8,4,0,1,0,0
2019-10-20,Denizlispor,Fenerbahce,1,2,A,0,1,A,,3,9,1,3,12,12,5,4,2,0,0,0
2019-10-21,Konyaspor,Yeni Malatyaspor,0,2,A,0,1,A,,6,12,3,6,10,16,3,3,1,2,1,0
2019-10-25,Rizespor,Ankaragucu,2,0,H,1,0,H,,22,15,8,3,20,11,8,3,1,3,0,0
2019-10-26,Sivasspor,Antalyaspor,2,1,H,0,0,D,,9,8,3,3,15,8,7,9,3,1,0,0
2019-10-26,Gaziantep,Alanyaspor,1,1,D,0,1,A,,9,7,3,2,19,13,9,1,3,3,0,0
2019-10-26,Fenerbahce,Konyaspor,5,1,H,3,1,H,,19,5,8,1,13,6,2,2,1,1,0,0
2019-10-27,Yeni Malatyaspor,Kayserispor,4,0,H,1,0,H,,18,5,7,2,15,18,4,2,1,3,0,0
2019-10-27,Genclerbirligi,Denizlispor,0,2,A,0,1,A,,16,10,7,3,13,9,6,6,1,2,0,0
2019-10-27,Goztep,Kasimpasa,1,4,A,1,1,D,,11,16,3,8,13,18,5,4,4,3,0,0
2019-10-27,Besiktas,Galatasaray,1,0,H,0,0,D,,13,14,7,2,11,15,7,0,2,3,0,0
2019-10-28,Buyuksehyr,Trabzonspor,2,2,D,0,0,D,,15,9,5,7,11,6,3,6,2,3,0,0
2019-11-01,Galatasaray,Rizespor,2,0,H,2,0,H,,12,10,7,3,14,19,4,3,1,3,0,0
2019-11-02,Konyaspor,Genclerbirligi,1,1,D,1,0,H,,10,15,3,2,13,9,1,7,0,3,0,0
2019-11-02,Alanyaspor,Buyuksehyr,0,0,D,0,0,D,,22,4,3,1,13,10,5,3,1,1,0,0
2019-11-02,Trabzonspor,Goztep,0,1,A,0,1,A,,21,6,6,2,3,10,8,3,0,3,0,0
2019-11-02,Antalyaspor,Besiktas,1,2,A,0,2,A,,14,12,4,6,13,17,2,0,3,2,0,0
2019-11-03,Denizlispor,Sivasspor,0,2,A,0,1,A,,10,16,2,6,14,22,2,6,3,3,0,0
2019-11-03,Kasimpasa,Yeni Malatyaspor,2,2,D,1,0,H,,19,13,6,5,13,14,7,8,2,3,0,1
2019-11-03,Kayserispor,Fenerbahce,1,0,H,0,0,D,,11,22,1,5,19,10,3,8,1,3,0,0
2019-11-04,Ankaragucu,Gaziantep,1,2,A,0,1,A,,13,9,6,5,16,16,6,3,2,2,0,0
2019-11-08,Fenerbahce,Kasimpasa,3,2,H,2,1,H,,19,8,9,5,14,14,5,4,3,5,1,1
2019-11-09,Genclerbirligi,Kayserispor,2,1,H,1,0,H,,15,7,7,3,13,7,2,2,2,0,0,0
2019-11-09,Rizespor,Antalyaspor,1,0,H,1,0,H,,5,33,3,8,18,13,3,10,2,4,1,0
2019-11-09,Sivasspor,Konyaspor,2,0,H,0,0,D,,17,2,10,1,10,9,8,1,1,5,0,1
2019-11-09,Gaziantep,Galatasaray,0,2,A,0,2,A,,7,12,0,3,17,13,7,6,3,1,0,0
2019-11-10,Goztep,Yeni Malatyaspor,1,1,D,1,0,H,,7,7,3,2,19,13,4,4,6,6,1,1
2019-11-10,Trabzonspor,Alanyaspor,1,0,H,0,0,D,,7,13,2,4,8,18,4,6,4,4,1,1
2019-11-10,Besiktas,Denizlispor,1,0,H,0,0,D,,12,8,7,3,13,18,6,6,2,2,0,0
2019-11-10,Buyuksehyr,Ankaragucu,2,1,H,1,0,H,,17,16,7,6,14,9,7,4,1,2,0,0
2019-11-22,Galatasaray,Buyuksehyr,0,1,A,0,0,D,,8,7,3,2,19,17,11,5,3,3,0,0
2019-11-23,Denizlispor,Rizespor,2,0,H,0,0,D,,12,5,3,0,13,14,7,5,3,2,0,0
2019-11-23,Ankaragucu,Trabzonspor,0,3,A,0,1,A,,12,21,1,10,18,12,5,5,5,2,1,0
2019-11-23,Konyaspor,Besiktas,0,1,A,0,0,D,,7,9,1,4,12,11,4,3,3,1,0,0
2019-11-24,Kayserispor,Sivasspor,1,4,A,1,1,D,,9,19,6,6,14,14,5,10,0,0,0,0
2019-11-24,Alanyaspor,Goztep,0,1,A,0,0,D,,14,7,7,2,12,10,6,2,3,1,0,0
2019-11-24,Kasimpasa,Genclerbirligi,1,2,A,0,0,D,,10,18,4,3,10,13,6,7,1,1,0,0
2019-11-24,Yeni Malatyaspor,Fenerbahce,0,0,D,0,0,D,,13,19,6,5,13,21,4,3,3,4,0,0
2019-11-25,Antalyaspor,Gaziantep,1,1,D,0,1,A,,22,7,6,3,19,18,5,3,2,3,0,0
2019-11-29,Genclerbirligi,Yeni Malatyaspor,3,3,D,0,1,A,,16,11,8,7,15,12,10,2,2,2,0,0
2019-11-30,Rizespor,Konyaspor,3,1,H,2,1,H,,9,13,5,2,16,9,3,2,1,0,0,0
2019-11-30,Sivasspor,Kasimpasa,2,0,H,2,0,H,,16,16,9,4,19,10,6,5,1,3,0,0
2019-11-30,Alanyaspor,Ankaragucu,5,0,H,2,0,H,,19,7,12,2,14,12,6,9,1,2,0,0
2019-11-30,Goztep,Fenerbahce,2,2,D,1,1,D,,11,12,4,3,11,12,2,4,1,8,0,1
2019-12-01,Gaziantep,Denizlispor,1,2,A,0,0,D,,18,5,3,2,10,18,5,2,3,5,0,0
2019-12-01,Buyuksehyr,Antalyaspor,2,0,H,0,0,D,,12,14,4,5,16,18,7,2,1,3,0,0
2019-12-01,Trabzonspor,Galatasaray,1,1,D,0,0,D,,10,9,5,3,11,7,5,9,4,3,0,0
2019-12-02,Besiktas,Kayserispor,4,1,H,3,0,H,,24,7,13,3,12,10,9,5,2,1,0,0
2019-12-06,Fenerbahce,Genclerbirligi,5,2,H,3,1,H,,24,14,13,6,14,12,4,4,3,4,0,0
2019-12-07,Yeni Malatyaspor,Sivasspor,1,3,A,1,2,A,,14,13,2,7,14,16,3,4,2,4,0,0
2019-12-07,Ankaragucu,Goztep,1,3,A,1,1,D,,11,15,4,6,13,9,2,3,2,3,0,0
2019-12-07,Galatasaray,Alanyaspor,1,0,H,1,0,H,,7,21,4,5,15,13,6,13,2,4,0,0
2019-12-08,Konyaspor,Gaziantep,0,0,D,0,0,D,,16,13,5,2,16,16,6,8,2,1,0,0
2019-12-08,Antalyaspor,Trabzonspor,1,3,A,1,3,A,,24,11,8,5,12,14,11,4,2,2,0,0
2019-12-08,Denizlispor,Buyuksehyr,1,1,D,0,0,D,,8,18,2,5,15,10,4,3,3,1,0,0
2019-12-08,Kasimpasa,Besiktas,2,3,A,1,1,D,,9,13,5,7,10,12,5,9,3,5,1,0
2019-12-09,Kayserispor,Rizespor,1,0,H,1,0,H,,17,19,7,7,8,6,3,11,2,3,0,0
2019-12-13,Alanyaspor,Antalyaspor,0,0,D,0,0,D,,15,8,1,1,22,19,6,3,3,3,0,0
2019-12-14,Rizespor,Kasimpasa,0,3,A,0,2,A,,16,9,4,4,16,19,7,5,5,6,1,0
2019-12-14,Genclerbirligi,Goztep,3,1,H,2,1,H,,8,11,5,1,17,11,2,4,3,1,0,0
2019-12-14,Galatasaray,Ankaragucu,2,2,D,0,0,D,,14,7,5,3,10,15,12,3,2,5,0,1
2019-12-15,Gaziantep,Kayserispor,3,0,H,0,0,D,,14,5,6,1,21,19,7,4,2,2,0,0
2019-12-15,Sivasspor,Fenerbahce,3,1,H,1,0,H,,14,9,3,4,19,12,5,7,4,3,0,2
2019-12-15,Besiktas,Yeni Malatyaspor,0,2,A,0,0,D,,12,4,1,3,11,12,4,0,6,3,1,0
2019-12-16,Buyuksehyr,Konyaspor,1,1,D,1,0,H,,19,6,6,2,14,10,9,0,0,3,0,0
2019-12-16,Trabzonspor,Denizlispor,1,2,A,1,0,H,,15,10,7,4,11,13,5,3,0,1,0,0
2019-12-20,Antalyaspor,Ankaragucu,2,2,D,1,0,H,,14,6,3,3,20,21,6,0,2,3,0,0
2019-12-21,Yeni Malatyaspor,Rizespor,0,2,A,0,1,A,,11,7,5,3,11,12,6,4,2,3,0,0
2019-12-21,Kasimpasa,Gaziantep,3,4,A,1,4,A,,7,6,4,5,12,15,8,3,4,2,0,0
2019-12-21,Goztep,Galatasaray,2,1,H,1,1,D,,14,12,6,1,6,9,2,5,4,2,0,0
2019-12-22,Genclerbirligi,Sivasspor,2,2,D,0,1,A,,11,9,7,6,16,11,8,7,3,2,0,0
2019-12-22,Kayserispor,Buyuksehyr,1,4,A,1,2,A,,11,18,5,9,12,6,6,7,3,2,0,0
2019-12-22,Fenerbahce,Besiktas,3,1,H,2,1,H,,14,5,5,2,18,21,9,5,2,3,0,0
2019-12-23,Denizlispor,Alanyaspor,1,5,A,0,3,A,,7,14,3,10,12,21,4,7,1,3,0,0
2019-12-23,Konyaspor,Trabzonspor,0,1,A,0,1,A,,8,5,3,2,13,17,3,3,5,2,1,0
2019-12-27,Besiktas,Genclerbirligi,4,1,H,0,1,A,,17,4,6,3,12,9,8,5,2,4,0,2
2019-12-28,Ankaragucu,Denizlispor,2,2,D,0,2,A,,16,7,5,3,22,9,2,3,2,1,0,1
2019-12-28,Buyuksehyr,Kasimpasa,5,1,H,4,0,H,,14,18,9,6,21,12,5,8,2,3,0,0
2019-12-28,Trabzonspor,Kayserispor,6,2,H,2,1,H,,21,6,13,3,8,10,14,2,0,2,0,0
2019-12-28,Galatasaray,Antalyaspor,5,0,H,3,0,H,,12,7,8,3,16,18,6,3,2,4,0,0
2019-12-29,Sivasspor,Goztep,1,0,H,0,0,D,,10,3,4,0,17,13,3,1,1,1,0,0
2019-12-29,Alanyaspor,Konyaspor,2,1,H,1,1,D,,16,4,7,2,8,13,11,1,1,4,0,0
2019-12-29,Gaziantep,Yeni Malatyaspor,1,1,D,1,0,H,,6,7,3,6,15,19,1,8,5,4,1,1
2019-12-29,Rizespor,Fenerbahce,1,2,A,1,1,D,,5,12,4,4,17,13,5,2,3,2,0,0
2020-01-17,Ankaragucu,Konyaspor,0,1,A,0,0,D,,6,5,1,2,18,14,4,4,0,1,0,0
2020-01-18,Alanyaspor,Kayserispor,5,1,H,1,0,H,,16,9,8,5,10,17,2,2,0,2,0,1
2020-01-18,Buyuksehyr,Yeni Malatyaspor,4,1,H,4,0,H,,11,9,6,7,15,21,4,5,2,4,0,0
2020-01-18,Gaziantep,Fenerbahce,0,2,A,0,0,D,,10,10,3,6,15,19,4,3,5,5,0,1
2020-01-19,Antalyaspor,Goztep,0,3,A,0,3,A,,8,6,2,3,16,8,9,5,4,2,1,0
2020-01-19,Galatasaray,Denizlispor,2,1,H,1,0,H,,14,4,4,2,15,10,5,9,1,4,0,0
2020-01-19,Trabzonspor,Kasimpasa,6,0,H,3,0,H,,12,3,9,2,15,14,5,2,1,4,0,1
2020-01-19,Besiktas,Sivasspor,1,2,A,1,2,A,,12,9,7,5,5,21,14,5,2,6,0,1
2020-01-20,Rizespor,Genclerbirligi,2,0,H,0,0,D,,8,7,4,3,19,14,4,0,1,1,0,0
2020-01-24,Genclerbirligi,Gaziantep,1,0,H,0,0,D,,13,7,6,2,11,8,10,2,3,2,0,0
2020-01-25,Kayserispor,Ankaragucu,1,1,D,1,0,H,,12,8,5,2,20,15,12,3,5,6,0,1
2020-01-25,Kasimpasa,Alanyaspor,1,2,A,0,1,A,,4,12,2,4,23,21,4,7,3,1,1,0
2020-01-25,Fenerbahce,Buyuksehyr,2,0,H,0,0,D,,24,3,9,1,13,18,6,7,0,1,0,0
2020-01-26,Denizlispor,Antalyaspor,0,3,A,0,2,A,,9,8,3,6,12,16,8,4,2,2,0,0
2020-01-26,Goztep,Besiktas,2,1,H,2,1,H,,10,5,6,4,14,14,5,4,4,4,0,0
2020-01-26,Konyaspor,Galatasaray,0,3,A,0,2,A,,6,6,4,5,9,14,8,6,0,2,0,0
2020-01-27,Sivasspor,Rizespor,1,1,D,0,0,D,,17,5,5,3,10,16,6,1,1,5,0,0
2020-01-31,Buyuksehyr,Genclerbirligi,3,1,H,1,1,D,,9,14,3,5,11,13,3,8,1,1,0,0
2020-02-01,Antalyaspor,Konyaspor,0,0,D,0,0,D,,6,15,2,3,16,10,12,4,3,0,0,0
2020-02-01,Rizespor,Besiktas,1,2,A,1,1,D,,14,7,4,2,15,10,4,4,3,0,0,0
2020-02-01,Trabzonspor,Fenerbahce,2,1,H,2,1,H,,16,23,4,9,20,14,6,10,4,5,0,1
2020-02-02,Ankaragucu,Kasimpasa,1,1,D,0,1,A,,11,19,3,3,14,15,3,9,3,3,0,0
2020-02-02,Alanyaspor,Yeni Malatyaspor,2,1,H,1,0,H,,14,12,7,2,12,17,7,6,2,3,1,0
2020-02-02,Gaziantep,Sivasspor,5,1,H,3,1,H,,11,21,7,8,13,14,6,2,3,4,0,0
2020-02-02,Galatasaray,Kayserispor,4,1,H,2,0,H,,11,10,5,2,16,10,5,4,2,1,0,0
2020-02-03,Denizlispor,Goztep,1,1,D,0,1,A,,19,8,7,3,11,14,8,1,4,4,0,0
2020-02-07,Yeni Malatyaspor,Ankaragucu,0,1,A,0,0,D,,12,15,2,7,7,16,10,3,1,2,1,0
2020-02-08,Konyaspor,Denizlispor,0,0,D,0,0,D,,20,10,5,2,14,18,7,4,2,1,0,0
2020-02-08,Besiktas,Gaziantep,3,0,H,0,0,D,,17,11,8,2,14,13,10,5,3,2,0,0
2020-02-08,Genclerbirligi,Trabzonspor,0,2,A,0,0,D,,13,15,2,7,19,11,5,9,8,1,0,1
2020-02-08,Fenerbahce,Alanyaspor,1,1,D,0,1,A,,15,5,3,2,11,13,5,2,3,4,0,0
2020-02-09,Kayserispor,Antalyaspor,2,2,D,1,1,D,,15,11,9,3,16,15,8,8,4,4,0,0
2020-02-09,Sivasspor,Buyuksehyr,1,1,D,0,0,D,,14,8,4,1,12,11,7,2,0,3,0,0
2020-02-09,Kasimpasa,Galatasaray,0,3,A,0,3,A,,11,19,3,8,12,11,4,5,2,0,0,0
2020-02-14,Buyuksehyr,Besiktas,1,0,H,0,0,D,,6,19,3,7,14,11,0,5,3,3,0,0
2020-02-15,Denizlispor,Kayserispor,0,1,A,0,0,D,,9,17,3,4,11,19,10,5,0,0,0,0
2020-02-15,Konyaspor,Goztep,1,3,A,1,1,D,,14,12,5,3,10,12,8,3,2,0,0,0
2020-02-15,Ankaragucu,Fenerbahce,2,1,H,1,0,H,,9,16,3,7,13,12,1,2,1,2,0,0
2020-02-16,Alanyaspor,Genclerbirligi,0,1,A,0,0,D,,23,14,11,6,11,8,3,7,3,2,0,0
2020-02-16,Trabzonspor,Sivasspor,2,1,H,2,0,H,,12,18,4,3,9,16,7,7,2,1,0,0
2020-02-16,Galatasaray,Yeni Malatyaspor,1,0,H,1,0,H,,18,10,3,4,8,20,6,5,2,3,0,0
2020-02-17,Antalyaspor,Kasimpasa,3,1,H,0,0,D,,16,6,9,3,12,15,3,5,4,3,0,0
2020-02-17,Gaziantep,Rizespor,2,0,H,0,0,D,,21,6,3,1,14,14,7,2,3,4,0,1
2020-02-21,Sivasspor,Alanyaspor,1,0,H,1,0,H,,5,11,2,4,17,13,3,6,5,2,0,0
2020-02-22,Kayserispor,Konyaspor,2,2,D,1,2,A,,17,11,6,4,15,15,8,1,3,5,0,0
2020-02-22,Goztep,Gaziantep,1,1,D,0,0,D,,12,17,4,5,13,11,6,12,2,3,0,0
2020-02-22,Besiktas,Trabzonspor,2,2,D,0,1,A,,29,9,9,3,12,17,14,5,2,2,0,0
2020-02-23,Yeni Malatyaspor,Antalyaspor,1,2,A,1,1,D,,18,9,8,3,10,14,5,2,2,2,0,1
2020-02-23,Genclerbirligi,Ankaragucu,1,0,H,0,0,D,,14,10,5,5,20,15,6,2,3,3,0,0
2020-02-23,Fenerbahce,Galatasaray,1,3,A,1,1,D,,10,14,4,7,22,14,6,4,5,8,2,1
2020-02-24,Kasimpasa,Denizlispor,2,0,H,1,0,H,,14,8,5,3,11,13,8,6,2,1,0,0
2020-02-24,Rizespor,Buyuksehyr,1,2,A,0,1,A,,17,21,6,5,11,14,4,2,0,1,0,0
2020-02-28,Alanyaspor,Besiktas,1,2,A,1,0,H,,8,18,2,5,10,11,4,5,1,0,0,0
2020-02-29,Konyaspor,Kasimpasa,0,0,D,0,0,D,,10,8,3,0,14,12,8,4,1,0,0,0
2020-02-29,Trabzonspor,Rizespor,5,2,H,0,1,A,,17,18,6,3,11,8,6,3,3,2,1,0
2020-02-29,Antalyaspor,Fenerbahce,2,2,D,0,1,A,,12,17,4,4,15,10,8,2,6,1,1,0
2020-03-01,Denizlispor,Yeni Malatyaspor,2,0,H,1,0,H,,24,2,11,0,17,23,12,2,0,4,0,1
2020-03-01,Ankaragucu,Sivasspor,0,3,A,0,0,D,,8,21,2,9,14,17,4,7,2,2,1,0
2020-03-01,Galatasaray,Genclerbirligi,3,0,H,2,0,H,,12,9,6,2,7,10,5,10,1,4,0,0
2020-03-02,Buyuksehyr,Gaziantep,3,1,H,0,0,D,,20,22,10,8,9,7,7,4,1,0,0,0
2020-03-02,Kayserispor,Goztep,1,0,H,0,0,D,,9,13,3,2,17,13,0,5,4,1,0,0
2020-03-06,Besiktas,Ankaragucu,2,1,H,1,0,H,,12,12,2,5,14,17,1,5,3,5,0,0
2020-03-07,Yeni Malatyaspor,Konyaspor,1,1,D,0,1,A,,8,9,4,3,15,14,4,8,1,2,1,1
2020-03-07,Gaziantep,Trabzonspor,1,1,D,0,1,A,,10,6,3,2,8,14,5,2,2,5,0,0
2020-03-07,Goztep,Buyuksehyr,0,3,A,0,1,A,,17,12,1,4,10,10,7,0,1,2,0,1
2020-03-07,Fenerbahce,Denizlispor,2,2,D,1,1,D,,9,12,3,8,16,20,3,3,7,4,1,0
2020-03-08,Kasimpasa,Kayserispor,5,1,H,3,0,H,,16,13,10,4,19,15,2,3,3,4,0,0
2020-03-08,Rizespor,Alanyaspor,1,1,D,0,1,A,,12,22,4,5,10,15,2,5,1,3,0,0
2020-03-08,Sivasspor,Galatasaray,2,2,D,1,2,A,,10,11,8,6,15,12,6,6,1,2,0,0
2020-03-09,Genclerbirligi,Antalyaspor,1,1,D,0,0,D,,20,7,8,2,11,11,8,3,3,1,0,0
2020-03-11,Yeni Malatyaspor,Trabzonspor,1,3,A,1,2,A,,6,13,3,5,12,9,5,6,3,2,0,0
2020-03-13,Ankaragucu,Rizespor,2,1,H,2,1,H,,13,15,3,2,15,17,8,7,2,3,0,1
2020-03-13,Kasimpasa,Goztep,2,0,H,1,0,H,,11,9,5,3,15,13,4,3,3,2,0,0
2020-03-14,Denizlispor,Genclerbirligi,1,0,H,0,0,D,,19,13,8,2,9,11,5,10,1,2,0,0
2020-03-14,Alanyaspor,Gaziantep,1,0,H,1,0,H,,7,14,2,0,8,10,1,6,0,3,0,0
2020-03-14,Konyaspor,Fenerbahce,1,0,H,1,0,H,,8,10,2,0,14,10,0,5,7,2,2,0
2020-03-15,Kayserispor,Yeni Malatyaspor,2,1,H,2,0,H,,15,15,5,8,19,9,3,5,3,1,0,0
2020-03-15,Trabzonspor,Buyuksehyr,1,1,D,0,0,D,,17,12,2,5,6,14,7,3,1,1,0,0
2020-03-15,Galatasaray,Besiktas,0,0,D,0,0,D,,16,3,4,2,15,15,5,4,1,2,0,0
2020-03-16,Antalyaspor,Sivasspor,1,0,H,0,0,D,,17,8,6,3,12,17,3,7,1,4,0,1
