Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2007-08-10,Buyuksehyr,Fenerbahce,2,0,H,2,0,H,,,,,,,,,,,,,
2007-08-11,Ankaraspor,Ankaragucu,1,2,A,0,2,A,,,,,,,,,,,,,
2007-08-11,Besiktas,Konyaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2007-08-12,Denizlispor,Bursaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2007-08-12,Galatasaray,Rizespor,4,0,H,1,0,H,,,,,,,,,,,,,
2007-08-12,Gaziantepspor,Kasimpasa,2,0,H,1,0,H,,,,,,,,,,,,,
2007-08-12,Genclerbirligi,Oftasspor,1,2,A,1,2,A,,,,,,,,,,,,,
2007-08-12,Kayserispor,Manisaspor,3,1,H,1,0,H,,,,,,,,,,,,,
2007-08-12,Trabzonspor,Sivasspor,0,3,A,,,,,,,,,,,,,,,,
2007-08-17,Oftasspor,Trabzonspor,0,2,A,0,0,D,,,,,,,,,,,,,
2007-08-18,Fenerbahce,Gaziantepspor,2,1,H,2,1,H,,,,,,,,,,,,,
2007-08-19,Ankaragucu,Denizlispor,3,2,H,2,1,H,,,,,,,,,,,,,
2007-08-19,Bursaspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2007-08-19,Kasimpasa,Besiktas,1,2,A,1,0,H,,,,,,,,,,,,,
2007-08-19,Konyaspor,Kayserispor,1,1,D,0,1,A,,,,,,,,,,,,,
2007-08-19,Manisaspor,Ankaraspor,2,1,H,2,1,H,,,,,,,,,,,,,
2007-08-19,Rizespor,Genclerbirligi,0,2,A,0,0,D,,,,,,,,,,,,,
2007-08-19,Sivasspor,Buyuksehyr,2,1,H,1,0,H,,,,,,,,,,,,,
2007-08-25,Fenerbahce,Sivasspor,1,0,H,1,0,H,,,,,,,,,,,,,
2007-08-25,Gaziantepspor,Besiktas,0,1,A,0,0,D,,,,,,,,,,,,,
2007-08-25,Genclerbirligi,Bursaspor,1,3,A,0,1,A,,,,,,,,,,,,,
2007-08-26,Ankaraspor,Konyaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2007-08-26,Buyuksehyr,Oftasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2007-08-26,Denizlispor,Manisaspor,3,2,H,1,1,D,,,,,,,,,,,,,
2007-08-26,Galatasaray,Ankaragucu,1,0,H,1,0,H,,,,,,,,,,,,,
2007-08-26,Kayserispor,Kasimpasa,2,0,H,0,0,D,,,,,,,,,,,,,
2007-08-26,Trabzonspor,Rizespor,5,1,H,2,0,H,,,,,,,,,,,,,
2007-08-31,Bursaspor,Trabzonspor,1,1,D,1,0,H,,,,,,,,,,,,,
2007-09-01,Ankaragucu,Genclerbirligi,2,2,D,2,0,H,,,,,,,,,,,,,
2007-09-01,Besiktas,Kayserispor,0,0,D,0,0,D,,,,,,,,,,,,,
2007-09-01,Konyaspor,Denizlispor,2,2,D,1,0,H,,,,,,,,,,,,,
2007-09-01,Rizespor,Buyuksehyr,3,1,H,1,0,H,,,,,,,,,,,,,
2007-09-02,Kasimpasa,Ankaraspor,3,1,H,0,0,D,,,,,,,,,,,,,
2007-09-02,Manisaspor,Galatasaray,2,2,D,1,1,D,,,,,,,,,,,,,
2007-09-02,Oftasspor,Fenerbahce,1,1,D,0,1,A,,,,,,,,,,,,,
2007-09-02,Sivasspor,Gaziantepspor,2,0,H,0,0,D,,,,,,,,,,,,,
2007-09-15,Ankaraspor,Besiktas,0,0,D,0,0,D,,,,,,,,,,,,,
2007-09-15,Denizlispor,Kasimpasa,0,1,A,0,1,A,,,,,,,,,,,,,
2007-09-15,Fenerbahce,Rizespor,1,1,D,1,1,D,,,,,,,,,,,,,
2007-09-15,Sivasspor,Oftasspor,1,0,H,1,0,H,,,,,,,,,,,,,
2007-09-16,Buyuksehyr,Bursaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2007-09-16,Galatasaray,Konyaspor,6,0,H,3,0,H,,,,,,,,,,,,,
2007-09-16,Gaziantepspor,Kayserispor,4,3,H,0,0,D,,,,,,,,,,,,,
2007-09-16,Genclerbirligi,Manisaspor,0,2,A,0,0,D,,,,,,,,,,,,,
2007-09-16,Trabzonspor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,
2007-09-21,Ankaragucu,Buyuksehyr,1,0,H,0,0,D,,,,,,,,,,,,,
2007-09-21,Manisaspor,Trabzonspor,1,1,D,0,0,D,,,,,,,,,,,,,
2007-09-22,Besiktas,Denizlispor,3,2,H,2,2,D,,,,,,,,,,,,,
2007-09-22,Kayserispor,Ankaraspor,3,1,H,2,0,H,,,,,,,,,,,,,
2007-09-22,Konyaspor,Genclerbirligi,1,1,D,1,0,H,,,,,,,,,,,,,
2007-09-23,Bursaspor,Fenerbahce,1,1,D,0,0,D,,,,,,,,,,,,,
2007-09-23,Kasimpasa,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2007-09-23,Oftasspor,Gaziantepspor,1,2,A,0,1,A,,,,,,,,,,,,,
2007-09-23,Rizespor,Sivasspor,0,2,A,0,1,A,,,,,,,,,,,,,
2007-09-28,Fenerbahce,Ankaragucu,2,0,H,1,0,H,,,,,,,,,,,,,
2007-09-29,Galatasaray,Besiktas,2,1,H,1,1,D,,,,,,,,,,,,,
2007-09-29,Oftasspor,Rizespor,2,0,H,0,0,D,,,,,,,,,,,,,
2007-09-30,Buyuksehyr,Manisaspor,4,1,H,1,0,H,,,,,,,,,,,,,
2007-09-30,Denizlispor,Kayserispor,2,0,H,0,0,D,,,,,,,,,,,,,
2007-09-30,Gaziantepspor,Ankaraspor,1,0,H,0,0,D,,,,,,,,,,,,,
2007-09-30,Genclerbirligi,Kasimpasa,3,1,H,1,1,D,,,,,,,,,,,,,
2007-09-30,Sivasspor,Bursaspor,3,2,H,0,2,A,,,,,,,,,,,,,
2007-09-30,Trabzonspor,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2007-10-05,Kasimpasa,Trabzonspor,0,0,D,0,0,D,,,,,,,,,,,,,
2007-10-06,Ankaraspor,Denizlispor,0,0,D,0,0,D,,,,,,,,,,,,,
2007-10-06,Bursaspor,Oftasspor,1,1,D,0,0,D,,,,,,,,,,,,,
2007-10-06,Manisaspor,Fenerbahce,1,1,D,1,1,D,,,,,,,,,,,,,
2007-10-07,Ankaragucu,Sivasspor,2,2,D,0,2,A,,,,,,,,,,,,,
2007-10-07,Besiktas,Genclerbirligi,1,0,H,1,0,H,,,,,,,,,,,,,
2007-10-07,Kayserispor,Galatasaray,1,1,D,1,0,H,,,,,,,,,,,,,
2007-10-07,Konyaspor,Buyuksehyr,3,2,H,1,0,H,,,,,,,,,,,,,
2007-10-07,Rizespor,Gaziantepspor,2,1,H,0,0,D,,,,,,,,,,,,,
2007-10-20,Buyuksehyr,Kasimpasa,2,0,H,0,0,D,,,,,,,,,,,,,
2007-10-20,Fenerbahce,Konyaspor,4,1,H,3,1,H,,,,,,,,,,,,,
2007-10-20,Gaziantepspor,Denizlispor,1,2,A,0,0,D,,,,,,,,,,,,,
2007-10-20,Genclerbirligi,Kayserispor,1,1,D,0,0,D,,,,,,,,,,,,,
2007-10-20,Rizespor,Bursaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2007-10-20,Trabzonspor,Besiktas,2,3,A,2,2,D,,,,,,,,,,,,,
2007-10-21,Galatasaray,Ankaraspor,0,0,D,0,0,D,,,,,,,,,,,,,
2007-10-22,Oftasspor,Ankaragucu,2,1,H,2,0,H,,,,,,,,,,,,,
