Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2023-09-26,Istanbulspor,Galatasaray,0,1,A,0,1,A,,4,17,3,7,12,16,3,4,1,2,0,0
2023-09-27,Ad. Demirspor,Besiktas,4,2,H,2,0,H,,14,16,7,5,16,15,1,5,2,1,0,0
2023-09-28,Fenerbahce,Buyuksehyr,4,0,H,3,0,H,,16,6,8,0,22,9,14,2,4,1,0,0
2023-09-29,Samsunspor,Gaziantep,1,2,A,0,2,A,,18,4,2,3,13,12,9,2,2,3,0,0
2023-09-30,Sivasspor,Hatayspor,0,0,D,0,0,D,,12,4,4,1,9,20,6,7,3,3,0,0
2023-09-30,Istanbulspor,Antalyaspor,1,2,A,1,0,H,,4,17,3,5,8,17,4,8,2,3,0,0
2023-09-30,Trabzonspor,Pendikspor,2,1,H,2,1,H,,11,9,3,4,19,8,4,2,2,1,1,0
2023-09-30,Galatasaray,Ankaragucu,2,1,H,0,0,D,,34,7,13,2,11,10,12,3,0,3,0,0
2023-10-01,Karagumruk,Kasimpasa,2,3,A,1,3,A,,13,4,4,3,9,14,8,0,3,3,0,0
2023-10-01,Fenerbahce,Rizespor,5,0,H,1,0,H,,23,5,11,1,10,15,8,2,1,3,0,0
2023-10-01,Ad. Demirspor,Alanyaspor,4,0,H,1,0,H,,15,9,7,1,11,14,7,3,2,3,0,0
2023-10-01,Konyaspor,Besiktas,0,2,A,0,1,A,,5,6,3,1,13,20,2,6,2,3,1,0
2023-10-02,Kayserispor,Buyuksehyr,0,0,D,0,0,D,,14,8,1,4,6,15,10,5,2,2,0,0
2023-10-06,Ad. Demirspor,Trabzonspor,1,0,H,1,0,H,,13,18,8,3,17,9,3,3,5,3,0,0
2023-10-06,Alanyaspor,Karagumruk,2,1,H,1,0,H,,6,10,3,4,16,16,3,6,4,1,0,0
2023-10-07,Pendikspor,Sivasspor,2,3,A,0,1,A,,15,15,6,7,14,13,9,4,5,2,0,0
2023-10-07,Ankaragucu,Kayserispor,3,0,H,0,0,D,,12,4,8,1,1,10,1,3,0,0,0,0
2023-10-07,Antalyaspor,Galatasaray,0,2,A,0,0,D,,12,11,4,7,15,21,3,7,1,3,0,0
2023-10-07,Buyuksehyr,Gaziantep,2,0,H,2,0,H,,8,12,3,1,12,10,5,7,0,0,0,0
2023-10-08,Rizespor,Samsunspor,1,0,H,0,0,D,,8,12,4,3,9,15,4,8,3,3,1,0
2023-10-08,Besiktas,Istanbulspor,2,0,H,1,0,H,,17,4,5,2,12,10,4,4,2,2,0,0
2023-10-08,Hatayspor,Konyaspor,3,1,H,1,1,D,,10,8,5,5,19,10,3,2,2,0,0,0
2023-10-08,Kasimpasa,Fenerbahce,0,2,A,0,2,A,,6,20,1,7,13,12,1,8,5,0,0,0
2023-10-21,Kayserispor,Rizespor,3,1,H,1,0,H,,20,12,7,3,13,12,5,2,5,2,0,0
2023-10-21,Gaziantep,Antalyaspor,1,0,H,0,0,D,,10,8,2,2,16,14,6,4,1,2,0,0
2023-10-21,Konyaspor,Pendikspor,1,2,A,0,0,D,,16,8,8,3,4,12,5,2,1,3,0,0
2023-10-21,Galatasaray,Besiktas,2,1,H,1,0,H,,25,2,10,2,12,19,6,2,3,5,0,1
2023-10-22,Sivasspor,Kasimpasa,0,1,A,0,0,D,,17,17,8,6,10,9,7,8,0,2,0,0
2023-10-22,Istanbulspor,Ankaragucu,2,1,H,1,1,D,,7,9,3,1,14,14,2,5,0,3,0,0
2023-10-22,Fenerbahce,Hatayspor,4,2,H,3,0,H,,17,8,6,5,10,14,7,5,1,4,0,0
2023-10-22,Samsunspor,Buyuksehyr,0,0,D,0,0,D,,20,7,5,0,17,8,8,0,2,2,0,0
2023-10-23,Karagumruk,Ad. Demirspor,2,0,H,0,0,D,,10,11,6,5,18,8,5,4,0,1,0,0
2023-10-23,Trabzonspor,Alanyaspor,1,0,H,0,0,D,,14,15,3,3,15,4,7,5,1,2,0,0
2023-10-27,Hatayspor,Kayserispor,1,2,A,0,1,A,,18,8,9,2,10,15,12,1,5,0,0,0
2023-10-27,Kasimpasa,Istanbulspor,3,1,H,1,0,H,,19,17,11,6,13,11,8,5,2,2,0,0
2023-10-28,Alanyaspor,Sivasspor,1,2,A,0,0,D,,12,15,5,4,13,12,7,2,3,1,0,0
2023-10-28,Ad. Demirspor,Konyaspor,3,0,H,0,0,D,,15,13,5,4,12,10,4,5,1,1,0,0
2023-10-28,Rizespor,Galatasaray,0,1,A,0,0,D,,11,20,3,5,14,11,6,5,2,2,0,0
2023-10-29,Karagumruk,Trabzonspor,0,0,D,0,0,D,,6,12,3,0,8,11,6,3,2,1,0,0
2023-10-29,Ankaragucu,Samsunspor,2,0,H,0,0,D,,12,3,5,2,8,14,4,6,0,2,0,0
2023-10-29,Antalyaspor,Buyuksehyr,1,0,H,1,0,H,,11,8,1,3,20,19,7,5,3,5,0,0
2023-10-29,Pendikspor,Fenerbahce,0,5,A,0,2,A,,2,19,0,10,7,11,0,7,1,2,0,0
2023-10-30,Besiktas,Gaziantep,2,0,H,0,0,D,,13,12,6,6,15,16,7,3,2,5,1,1
2023-11-03,Galatasaray,Kasimpasa,2,1,H,1,0,H,,13,12,3,5,11,12,5,3,2,3,0,0
2023-11-04,Istanbulspor,Pendikspor,2,4,A,1,2,A,,15,22,4,11,14,8,4,7,2,3,0,0
2023-11-04,Samsunspor,Hatayspor,2,1,H,0,1,A,,15,10,6,3,7,16,12,4,3,7,0,1
2023-11-04,Fenerbahce,Trabzonspor,2,3,A,0,1,A,,12,6,4,4,14,27,10,4,5,4,1,0
2023-11-05,Sivasspor,Ad. Demirspor,1,1,D,1,0,H,,19,14,10,4,14,15,5,6,1,3,0,0
2023-11-05,Buyuksehyr,Ankaragucu,3,3,D,2,2,D,,9,10,4,5,7,12,1,3,2,0,0,0
2023-11-05,Konyaspor,Karagumruk,1,1,D,0,0,D,,10,9,3,2,13,19,2,8,2,4,0,0
2023-11-05,Antalyaspor,Besiktas,3,2,H,0,1,A,,5,17,3,5,13,13,3,6,1,3,0,0
2023-11-06,Gaziantep,Rizespor,2,0,H,1,0,H,,9,14,5,2,8,8,3,5,3,1,0,0
2023-11-06,Kayserispor,Alanyaspor,1,0,H,0,0,D,,12,9,4,6,17,9,8,5,1,3,0,0
2023-11-08,Samsunspor,Istanbulspor,2,1,H,0,1,A,,12,6,4,3,16,12,7,2,3,5,0,0
2023-11-10,Ankaragucu,Antalyaspor,0,4,A,0,2,A,,10,21,2,9,9,11,2,5,3,0,0,0
2023-11-10,Trabzonspor,Konyaspor,2,1,H,0,0,D,,13,13,5,3,16,14,6,4,1,3,0,0
2023-11-11,Kasimpasa,Kayserispor,3,4,A,1,3,A,,19,8,9,5,4,15,6,4,0,1,0,0
2023-11-11,Alanyaspor,Gaziantep,0,3,A,0,2,A,,13,9,3,5,12,10,8,1,3,1,0,0
2023-11-11,Karagumruk,Sivasspor,3,0,H,1,0,H,,13,11,7,3,16,4,5,4,2,2,0,0
2023-11-11,Hatayspor,Galatasaray,2,1,H,1,1,D,,6,18,4,6,16,11,2,9,2,1,0,0
2023-11-12,Pendikspor,Samsunspor,1,0,H,0,0,D,,10,16,4,8,10,18,4,3,1,3,0,0
2023-11-12,Besiktas,Buyuksehyr,1,0,H,0,0,D,,12,7,4,2,18,17,5,6,2,3,0,0
2023-11-12,Rizespor,Istanbulspor,1,0,H,1,0,H,,8,7,3,0,17,7,6,6,1,0,0,0
2023-11-12,Ad. Demirspor,Fenerbahce,0,0,D,0,0,D,,4,18,0,9,13,15,3,5,3,3,0,0
2023-11-25,Istanbulspor,Hatayspor,2,1,H,1,0,H,,15,10,10,3,9,14,8,6,2,3,0,0
2023-11-25,Gaziantep,Ankaragucu,0,1,A,0,1,A,,9,12,2,5,8,19,2,4,4,5,0,0
2023-11-25,Konyaspor,Kasimpasa,2,0,H,0,0,D,,17,8,7,1,11,12,2,9,0,1,0,0
2023-11-25,Galatasaray,Alanyaspor,4,0,H,2,0,H,,26,4,11,1,12,8,9,3,1,1,0,0
2023-11-26,Kayserispor,Ad. Demirspor,1,1,D,0,1,A,,14,9,4,3,23,8,9,4,3,3,0,0
2023-11-26,Antalyaspor,Rizespor,0,0,D,0,0,D,,16,8,10,3,12,17,6,4,1,5,0,0
2023-11-26,Samsunspor,Besiktas,1,2,A,1,1,D,,13,16,5,5,17,9,9,5,2,1,0,0
2023-11-26,Fenerbahce,Karagumruk,2,1,H,0,1,A,,9,9,3,2,20,17,1,2,5,4,0,0
2023-11-27,Buyuksehyr,Pendikspor,4,1,H,1,1,D,,10,12,5,3,13,14,7,4,1,2,0,0
2023-11-27,Sivasspor,Trabzonspor,3,3,D,2,2,D,,17,13,9,6,11,10,5,2,1,1,0,0
2023-12-01,Hatayspor,Antalyaspor,3,3,D,1,1,D,,14,13,8,7,14,5,6,5,2,2,0,0
2023-12-01,Karagumruk,Istanbulspor,3,0,H,1,0,H,,15,6,5,0,12,9,3,5,3,1,0,0
2023-12-02,Alanyaspor,Konyaspor,2,2,D,2,1,H,,19,13,5,6,10,20,4,6,2,2,0,0
2023-12-02,Rizespor,Buyuksehyr,3,2,H,2,2,D,,19,16,7,9,10,13,6,5,2,3,0,0
2023-12-02,Ad. Demirspor,Samsunspor,2,3,A,1,2,A,,11,11,4,6,9,13,7,4,2,2,0,0
2023-12-02,Pendikspor,Galatasaray,0,2,A,0,0,D,,9,18,0,6,8,11,2,6,2,3,0,0
2023-12-03,Kasimpasa,Gaziantep,4,2,H,3,0,H,,24,15,7,4,19,13,5,6,5,5,1,0
2023-12-03,Trabzonspor,Kayserispor,0,1,A,0,0,D,,15,9,2,4,7,15,4,2,3,2,0,0
2023-12-03,Ankaragucu,Besiktas,1,1,D,1,0,H,,11,9,4,4,19,10,1,5,1,1,0,0
2023-12-04,Fenerbahce,Sivasspor,4,1,H,2,0,H,,8,9,5,3,18,12,4,2,1,1,0,0
2023-12-08,Galatasaray,Ad. Demirspor,3,1,H,2,1,H,,22,13,7,5,15,9,7,4,2,0,0,0
2023-12-09,Antalyaspor,Karagumruk,2,1,H,2,1,H,,2,11,2,2,15,17,2,4,4,7,1,0
2023-12-09,Samsunspor,Kasimpasa,4,2,H,2,0,H,,12,13,7,6,15,9,3,4,1,0,0,0
2023-12-09,Besiktas,Fenerbahce,1,3,A,1,1,D,,4,23,1,10,18,13,1,6,5,4,0,0
2023-12-10,Istanbulspor,Alanyaspor,0,1,A,0,0,D,,11,18,2,7,23,10,1,9,1,2,0,0
2023-12-10,Buyuksehyr,Hatayspor,1,0,H,1,0,H,,9,16,4,3,19,18,1,7,3,3,1,0
2023-12-10,Kayserispor,Pendikspor,2,0,H,0,0,D,,11,11,5,4,9,9,4,5,0,1,0,0
2023-12-10,Gaziantep,Trabzonspor,1,3,A,0,0,D,,8,20,4,11,6,11,2,3,1,2,0,0
2023-12-11,Ankaragucu,Rizespor,1,1,D,1,0,H,,15,13,7,2,11,19,2,1,4,6,1,1
2023-12-11,Konyaspor,Sivasspor,0,1,A,0,1,A,,13,10,1,3,8,13,7,2,3,4,0,0
2023-12-19,Buyuksehyr,Sivasspor,3,1,H,1,1,D,,15,7,6,4,22,11,3,1,1,2,0,0
2023-12-19,Gaziantep,Ad. Demirspor,2,2,D,1,0,H,,15,15,5,7,15,9,5,5,0,1,0,0
2023-12-19,Istanbulspor,Trabzonspor,0,3,A,,,,,,,,,,,,,,,,
2023-12-20,Kayserispor,Fenerbahce,3,4,A,1,2,A,,16,13,6,6,22,11,5,3,2,5,0,2
2023-12-20,Antalyaspor,Kasimpasa,0,0,D,0,0,D,,9,6,1,3,10,11,5,11,2,2,0,0
2023-12-20,Galatasaray,Karagumruk,1,0,H,1,0,H,,18,7,8,3,11,11,7,4,3,3,0,0
2023-12-21,Rizespor,Pendikspor,5,1,H,3,1,H,,8,12,5,5,9,11,5,6,2,3,0,1
2023-12-21,Samsunspor,Konyaspor,1,1,D,0,1,A,,8,12,3,2,18,11,4,8,3,0,0,0
2023-12-21,Ankaragucu,Hatayspor,0,0,D,0,0,D,,13,11,4,5,9,15,6,5,0,2,0,0
2023-12-21,Besiktas,Alanyaspor,1,3,A,1,1,D,,16,10,3,3,16,7,10,3,3,2,0,0
2023-12-23,Sivasspor,Istanbulspor,1,0,H,0,0,D,,16,6,6,0,7,12,9,7,0,2,0,0
2023-12-23,Karagumruk,Gaziantep,0,3,A,0,1,A,,9,7,3,3,15,9,2,3,3,1,0,0
2023-12-23,Trabzonspor,Buyuksehyr,1,1,D,1,1,D,,18,6,4,1,13,18,5,6,0,2,0,0
2023-12-24,Konyaspor,Kayserispor,2,0,H,0,0,D,,11,13,4,4,6,19,2,5,1,4,0,0
2023-12-24,Ad. Demirspor,Antalyaspor,2,1,H,2,0,H,,6,22,2,3,17,10,1,10,4,2,0,0
2023-12-24,Fenerbahce,Galatasaray,0,0,D,0,0,D,,6,8,0,1,19,26,2,6,3,4,0,0
2023-12-25,Alanyaspor,Samsunspor,3,1,H,2,0,H,,15,17,7,3,9,19,3,4,1,4,0,0
2023-12-25,Kasimpasa,Rizespor,2,2,D,1,1,D,,21,11,9,3,9,16,3,4,0,1,0,0
2023-12-25,Hatayspor,Besiktas,1,2,A,0,1,A,,7,15,2,7,11,9,5,8,1,1,0,0
2023-12-25,Pendikspor,Ankaragucu,1,1,D,0,1,A,,14,8,4,1,10,12,5,3,0,3,0,0
2024-01-05,Gaziantep,Pendikspor,2,2,D,1,0,H,,9,8,2,4,7,16,1,5,2,6,0,0
2024-01-05,Antalyaspor,Alanyaspor,0,0,D,0,0,D,,11,8,2,2,15,12,9,5,2,0,0,0
2024-01-05,Besiktas,Kasimpasa,1,3,A,1,1,D,,10,14,3,7,20,13,4,3,2,2,0,0
2024-01-06,Rizespor,Hatayspor,2,0,H,1,0,H,,10,16,3,0,11,10,3,4,0,2,0,0
2024-01-06,Buyuksehyr,Ad. Demirspor,0,0,D,0,0,D,,8,11,1,4,11,12,6,6,3,0,0,0
2024-01-06,Ankaragucu,Trabzonspor,0,1,A,0,1,A,,16,10,2,2,18,8,4,3,1,1,0,0
2024-01-06,Samsunspor,Karagumruk,1,0,H,0,0,D,,12,7,4,1,22,14,3,5,2,3,0,0
2024-01-07,Kayserispor,Sivasspor,1,3,A,1,1,D,,15,10,3,5,8,11,7,7,4,3,0,0
2024-01-07,Istanbulspor,Fenerbahce,1,5,A,1,4,A,,15,23,8,15,12,13,4,8,3,1,0,0
2024-01-07,Galatasaray,Konyaspor,3,0,H,0,0,D,,27,7,9,4,20,14,13,3,3,3,0,0
2024-01-09,Alanyaspor,Ankaragucu,1,1,D,0,0,D,,8,11,3,3,10,10,3,3,3,2,1,1
2024-01-09,Pendikspor,Antalyaspor,0,1,A,0,1,A,,14,12,3,2,10,16,5,7,2,4,0,0
2024-01-09,Kasimpasa,Buyuksehyr,0,3,A,0,1,A,,15,7,1,5,16,12,6,3,2,1,0,0
2024-01-09,Rizespor,Besiktas,0,4,A,0,2,A,,28,15,7,7,10,15,10,5,3,1,0,0
2024-01-10,Hatayspor,Gaziantep,0,0,D,0,0,D,,14,7,7,2,14,4,5,5,3,0,0,0
2024-01-10,Karagumruk,Kayserispor,4,1,H,3,1,H,,15,14,10,6,9,6,5,3,0,2,0,0
2024-01-10,Ad. Demirspor,Istanbulspor,2,2,D,1,0,H,,18,13,7,5,6,15,7,7,0,3,0,0
2024-01-10,Fenerbahce,Konyaspor,7,1,H,5,0,H,,17,6,11,1,14,8,7,0,1,2,0,0
2024-01-11,Sivasspor,Galatasaray,1,1,D,0,1,A,,14,21,5,8,9,21,4,8,0,3,0,1
2024-01-11,Trabzonspor,Samsunspor,2,1,H,2,0,H,,13,19,7,8,12,19,5,1,3,1,0,0
2024-01-13,Ankaragucu,Kasimpasa,3,1,H,1,1,D,,12,16,8,2,14,15,2,5,1,1,0,0
2024-01-13,Hatayspor,Pendikspor,1,1,D,0,0,D,,8,12,4,2,8,10,4,6,4,1,0,0
2024-01-13,Buyuksehyr,Alanyaspor,3,2,H,2,1,H,,11,13,6,3,19,12,4,3,1,1,0,0
2024-01-13,Besiktas,Karagumruk,3,0,H,0,0,D,,19,7,6,3,17,9,6,4,3,0,0,0
2024-01-13,Rizespor,Ad. Demirspor,1,0,H,0,0,D,,15,15,6,3,19,11,9,4,1,0,0,0
2024-01-14,Istanbulspor,Konyaspor,0,0,D,0,0,D,,19,8,7,1,14,7,8,3,2,1,0,0
2024-01-14,Antalyaspor,Trabzonspor,1,1,D,0,1,A,,14,4,3,2,17,9,6,2,1,0,0,0
2024-01-14,Samsunspor,Sivasspor,2,0,H,2,0,H,,16,6,10,2,22,10,5,2,5,0,1,1
2024-01-14,Gaziantep,Fenerbahce,0,1,A,0,0,D,,5,17,4,6,14,8,4,10,3,2,0,0
2024-01-15,Galatasaray,Kayserispor,2,1,H,1,0,H,,29,10,8,3,7,17,8,5,1,6,0,0
2024-01-20,Kasimpasa,Hatayspor,3,0,H,0,0,D,,16,5,4,2,5,10,5,7,1,2,0,0
2024-01-20,Alanyaspor,Rizespor,2,1,H,0,0,D,,23,17,5,3,9,9,8,4,4,0,0,0
2024-01-20,Karagumruk,Buyuksehyr,1,1,D,0,1,A,,14,16,5,6,16,13,4,3,3,2,1,0
2024-01-20,Ad. Demirspor,Ankaragucu,1,1,D,0,0,D,,12,9,4,3,11,13,6,5,0,1,0,0
2024-01-20,Pendikspor,Besiktas,4,0,H,1,0,H,,9,17,5,4,10,11,1,6,1,2,0,0
2024-01-21,Sivasspor,Gaziantep,2,2,D,2,2,D,,14,15,5,7,9,15,3,5,3,5,0,1
2024-01-21,Fenerbahce,Samsunspor,1,1,D,1,0,H,,21,6,7,4,7,14,8,1,1,3,0,0
2024-01-21,Konyaspor,Antalyaspor,1,1,D,1,0,H,,8,12,2,1,8,11,5,4,2,3,0,0
2024-01-21,Trabzonspor,Galatasaray,1,5,A,0,1,A,,16,16,1,10,14,17,11,6,1,4,0,0
2024-01-22,Kayserispor,Istanbulspor,0,1,A,0,0,D,,10,16,4,8,15,11,5,7,2,3,0,0
2024-01-23,Hatayspor,Alanyaspor,1,1,D,1,0,H,,4,18,1,3,17,4,3,5,4,2,0,0
2024-01-23,Besiktas,Ad. Demirspor,0,0,D,0,0,D,,20,6,7,0,13,10,8,2,4,4,0,1
2024-01-23,Pendikspor,Kasimpasa,3,2,H,2,2,D,,11,8,5,3,12,10,6,2,2,2,0,0
2024-01-24,Ankaragucu,Karagumruk,2,0,H,1,0,H,,8,11,5,4,14,9,2,9,1,3,0,0
2024-01-24,Gaziantep,Konyaspor,1,1,D,1,1,D,,8,7,1,4,19,13,3,5,2,2,0,0
2024-01-24,Antalyaspor,Sivasspor,2,1,H,2,1,H,,24,8,12,4,10,15,8,6,2,1,0,0
2024-01-24,Buyuksehyr,Fenerbahce,0,1,A,0,0,D,,4,31,1,9,16,14,1,7,9,4,2,0
2024-01-25,Samsunspor,Kayserispor,2,0,H,1,0,H,,11,8,5,2,3,12,3,5,0,0,0,0
2024-01-25,Galatasaray,Istanbulspor,3,1,H,1,1,D,,16,6,4,2,11,22,3,2,2,5,0,1
2024-01-25,Rizespor,Trabzonspor,1,0,H,0,0,D,,15,10,5,3,21,12,3,3,3,1,0,0
2024-01-27,Alanyaspor,Pendikspor,1,1,D,0,0,D,,8,10,2,3,9,15,5,5,2,1,0,0
2024-01-27,Ad. Demirspor,Hatayspor,0,1,A,0,1,A,,13,4,0,2,12,24,5,3,5,4,1,0
2024-01-28,Konyaspor,Buyuksehyr,2,3,A,2,0,H,,12,15,3,5,6,12,1,4,3,2,0,0
2024-01-28,Karagumruk,Rizespor,4,0,H,1,0,H,,17,5,5,3,13,15,5,7,2,2,0,0
2024-01-28,Sivasspor,Besiktas,1,0,H,1,0,H,,8,14,4,3,22,9,3,10,6,4,0,0
2024-01-28,Fenerbahce,Ankaragucu,2,1,H,2,1,H,,22,4,10,2,17,13,9,0,0,0,0,0
2024-01-29,Istanbulspor,Samsunspor,1,1,D,0,0,D,,9,12,5,3,15,13,4,4,3,1,0,0
2024-01-29,Kayserispor,Antalyaspor,1,1,D,0,1,A,,15,13,5,3,13,12,6,7,2,1,0,0
2024-01-29,Galatasaray,Gaziantep,2,1,H,0,1,A,,33,6,9,4,7,10,13,2,1,5,0,0
2024-01-29,Trabzonspor,Kasimpasa,2,3,A,1,0,H,,21,15,8,6,15,11,7,3,1,2,0,0
2024-02-02,Ankaragucu,Sivasspor,0,0,D,0,0,D,,10,9,2,5,7,10,7,1,2,2,0,0
2024-02-02,Hatayspor,Karagumruk,3,1,H,1,0,H,,5,18,3,4,14,7,4,5,0,2,0,0
2024-02-02,Samsunspor,Galatasaray,0,2,A,0,2,A,,17,16,5,5,14,5,4,4,2,1,0,0
2024-02-03,Rizespor,Konyaspor,0,0,D,0,0,D,,24,19,3,6,9,10,12,4,1,1,0,0
