Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2010-09-11,Kayserispor,Fenerbahce,2,0,H,0,0,D,,,,,,,,,,,,,
2010-09-11,Konyaspor,Bucaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2010-09-11,Manisaspor,Antalyaspor,1,2,A,1,0,H,,,,,,,,,,,,,
2010-09-13,Galatasaray,Gaziantepspor,1,0,H,0,0,D,,,,,,,,,,,,,
2010-09-13,Genclerbirligi,Buyuksehyr,2,1,H,1,1,D,,,,,,,,,,,,,
2010-09-13,Kasimpasa,Karabukspor,1,2,A,0,1,A,,,,,,,,,,,,,
2010-09-13,Trabzonspor,Sivasspor,6,1,H,3,0,H,,,,,,,,,,,,,
2010-09-17,Trabzonspor,Manisaspor,1,3,A,1,2,A,,,,,,,,,,,,,
2010-09-18,Ankaragucu,Kasimpasa,3,0,H,1,0,H,,,,,,,,,,,,,
2010-09-18,Antalyaspor,Kayserispor,2,1,H,1,1,D,,,,,,,,,,,,,
2010-09-18,Bucaspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2010-09-18,Sivasspor,Eskisehirspor,1,1,D,1,0,H,,,,,,,,,,,,,
2010-09-19,Buyuksehyr,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2010-09-19,Fenerbahce,Besiktas,1,1,D,1,0,H,,,,,,,,,,,,,
2010-09-19,Karabukspor,Genclerbirligi,3,0,H,1,0,H,,,,,,,,,,,,,
2010-09-20,Gaziantepspor,Bursaspor,0,3,A,,,,,,,,,,,,,,,,
2010-09-24,Bursaspor,Bucaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2010-09-25,Besiktas,Antalyaspor,2,1,H,0,0,D,,,,,,,,,,,,,
2010-09-25,Eskisehirspor,Gaziantepspor,0,1,A,0,1,A,,,,,,,,,,,,,
2010-09-25,Genclerbirligi,Ankaragucu,1,0,H,1,0,H,,,,,,,,,,,,,
2010-09-26,Galatasaray,Buyuksehyr,3,1,H,3,0,H,,,,,,,,,,,,,
2010-09-26,Kayserispor,Trabzonspor,0,0,D,0,0,D,,,,,,,,,,,,,
2010-09-26,Konyaspor,Karabukspor,2,2,D,1,1,D,,,,,,,,,,,,,
2010-09-26,Manisaspor,Sivasspor,3,0,H,1,0,H,,,,,,,,,,,,,
2010-09-27,Kasimpasa,Fenerbahce,2,6,A,2,3,A,,,,,,,,,,,,,
2010-10-01,Bucaspor,Eskisehirspor,0,0,D,0,0,D,,,,,,,,,,,,,
2010-10-01,Karabukspor,Galatasaray,2,1,H,2,0,H,,,,,,,,,,,,,
2010-10-02,Ankaragucu,Konyaspor,4,1,H,1,1,D,,,,,,,,,,,,,
2010-10-02,Fenerbahce,Genclerbirligi,3,0,H,2,0,H,,,,,,,,,,,,,
2010-10-02,Manisaspor,Kayserispor,0,2,A,0,1,A,,,,,,,,,,,,,
2010-10-03,Antalyaspor,Kasimpasa,3,1,H,1,1,D,,,,,,,,,,,,,
2010-10-03,Buyuksehyr,Bursaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2010-10-03,Sivasspor,Gaziantepspor,1,1,D,0,1,A,,,,,,,,,,,,,
2010-10-03,Trabzonspor,Besiktas,1,0,H,0,0,D,,,,,,,,,,,,,
2010-10-15,Bursaspor,Karabukspor,2,2,D,2,2,D,,,,,,,,,,,,,
2010-10-16,Besiktas,Manisaspor,2,3,A,1,1,D,,,,,,,,,,,,,
2010-10-16,Eskisehirspor,Buyuksehyr,1,0,H,1,0,H,,,,,,,,,,,,,
2010-10-16,Gaziantepspor,Bucaspor,2,0,H,2,0,H,,,,,,,,,,,,,
2010-10-17,Galatasaray,Ankaragucu,2,4,A,0,1,A,,,,,,,,,,,,,
2010-10-17,Genclerbirligi,Antalyaspor,2,3,A,1,1,D,,,,,,,,,,,,,
2010-10-17,Kasimpasa,Trabzonspor,0,7,A,0,3,A,,,,,,,,,,,,,
2010-10-17,Kayserispor,Sivasspor,4,1,H,1,1,D,,,,,,,,,,,,,
2010-10-18,Konyaspor,Fenerbahce,1,4,A,1,3,A,,,,,,,,,,,,,
2010-10-22,Karabukspor,Eskisehirspor,1,2,A,0,2,A,,,,,,,,,,,,,
2010-10-22,Sivasspor,Bucaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2010-10-23,Antalyaspor,Konyaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2010-10-23,Buyuksehyr,Gaziantepspor,1,0,H,1,0,H,,,,,,,,,,,,,
2010-10-23,Trabzonspor,Genclerbirligi,3,1,H,0,1,A,,,,,,,,,,,,,
2010-10-24,Ankaragucu,Bursaspor,1,5,A,1,5,A,,,,,,,,,,,,,
2010-10-24,Fenerbahce,Galatasaray,0,0,D,0,0,D,,,,,,,,,,,,,
2010-10-24,Manisaspor,Kasimpasa,2,1,H,2,1,H,,,,,,,,,,,,,
2010-10-25,Kayserispor,Besiktas,1,0,H,0,0,D,,,,,,,,,,,,,
2010-10-29,Bursaspor,Fenerbahce,1,1,D,0,1,A,,,,,,,,,,,,,
2010-10-30,Eskisehirspor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,
2010-10-30,Galatasaray,Antalyaspor,2,1,H,2,0,H,,,,,,,,,,,,,
2010-10-30,Gaziantepspor,Karabukspor,0,0,D,0,0,D,,,,,,,,,,,,,
2010-10-31,Besiktas,Sivasspor,2,1,H,2,0,H,,,,,,,,,,,,,
2010-10-31,Bucaspor,Buyuksehyr,0,2,A,0,0,D,,,,,,,,,,,,,
2010-10-31,Genclerbirligi,Manisaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2010-10-31,Kasimpasa,Kayserispor,1,2,A,1,2,A,,,,,,,,,,,,,
2010-11-01,Konyaspor,Trabzonspor,1,2,A,1,1,D,,,,,,,,,,,,,
2010-11-05,Kayserispor,Genclerbirligi,1,1,D,0,1,A,,,,,,,,,,,,,
2010-11-06,Ankaragucu,Gaziantepspor,0,2,A,0,0,D,,,,,,,,,,,,,
2010-11-06,Antalyaspor,Bursaspor,2,2,D,2,0,H,,,,,,,,,,,,,
2010-11-06,Fenerbahce,Eskisehirspor,4,2,H,3,1,H,,,,,,,,,,,,,
2010-11-06,Karabukspor,Bucaspor,3,0,H,2,0,H,,,,,,,,,,,,,
2010-11-07,Manisaspor,Konyaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2010-11-07,Sivasspor,Buyuksehyr,0,4,A,0,4,A,,,,,,,,,,,,,
2010-11-07,Trabzonspor,Galatasaray,2,0,H,0,0,D,,,,,,,,,,,,,
2010-11-08,Besiktas,Kasimpasa,1,1,D,0,0,D,,,,,,,,,,,,,
2010-11-12,Konyaspor,Kayserispor,0,1,A,0,0,D,,,,,,,,,,,,,
2010-11-13,Bucaspor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,
2010-11-13,Bursaspor,Trabzonspor,0,2,A,0,2,A,,,,,,,,,,,,,
2010-11-13,Eskisehirspor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2010-11-13,Gaziantepspor,Fenerbahce,2,1,H,0,1,A,,,,,,,,,,,,,
2010-11-14,Buyuksehyr,Karabukspor,2,1,H,0,0,D,,,,,,,,,,,,,
2010-11-14,Galatasaray,Manisaspor,0,2,A,0,1,A,,,,,,,,,,,,,
2010-11-14,Genclerbirligi,Besiktas,0,2,A,0,1,A,,,,,,,,,,,,,
2010-11-14,Kasimpasa,Sivasspor,2,0,H,0,0,D,,,,,,,,,,,,,
2010-11-20,Besiktas,Konyaspor,2,2,D,2,1,H,,,,,,,,,,,,,
2010-11-20,Kasimpasa,Genclerbirligi,1,1,D,1,0,H,,,,,,,,,,,,,
2010-11-20,Manisaspor,Bursaspor,0,2,A,0,2,A,,,,,,,,,,,,,
2010-11-20,Sivasspor,Karabukspor,5,1,H,2,1,H,,,,,,,,,,,,,
2010-11-21,Ankaragucu,Buyuksehyr,2,2,D,0,0,D,,,,,,,,,,,,,
2010-11-21,Antalyaspor,Gaziantepspor,0,1,A,0,1,A,,,,,,,,,,,,,
2010-11-21,Kayserispor,Galatasaray,0,0,D,0,0,D,,,,,,,,,,,,,
2010-11-21,Trabzonspor,Eskisehirspor,0,0,D,0,0,D,,,,,,,,,,,,,
2010-11-22,Fenerbahce,Bucaspor,5,2,H,3,0,H,,,,,,,,,,,,,
2010-11-26,Eskisehirspor,Manisaspor,2,1,H,0,1,A,,,,,,,,,,,,,
2010-11-27,Buyuksehyr,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2010-11-27,Gaziantepspor,Trabzonspor,1,3,A,1,2,A,,,,,,,,,,,,,
2010-11-27,Genclerbirligi,Sivasspor,1,1,D,1,1,D,,,,,,,,,,,,,
2010-11-27,Konyaspor,Kasimpasa,2,2,D,0,2,A,,,,,,,,,,,,,
2010-11-28,Bucaspor,Antalyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2010-11-28,Galatasaray,Besiktas,1,2,A,0,1,A,,,,,,,,,,,,,
2010-11-28,Karabukspor,Ankaragucu,5,1,H,1,0,H,,,,,,,,,,,,,
2010-11-29,Bursaspor,Kayserispor,2,0,H,0,0,D,,,,,,,,,,,,,
2010-12-03,Trabzonspor,Bucaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2010-12-04,Ankaragucu,Sivasspor,1,1,D,1,0,H,,,,,,,,,,,,,
2010-12-04,Kasimpasa,Galatasaray,0,3,A,0,2,A,,,,,,,,,,,,,
2010-12-04,Manisaspor,Gaziantepspor,2,0,H,2,0,H,,,,,,,,,,,,,
2010-12-05,Antalyaspor,Buyuksehyr,1,0,H,1,0,H,,,,,,,,,,,,,
2010-12-05,Besiktas,Bursaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2010-12-05,Fenerbahce,Karabukspor,2,1,H,2,0,H,,,,,,,,,,,,,
2010-12-05,Konyaspor,Genclerbirligi,2,1,H,1,1,D,,,,,,,,,,,,,
2010-12-06,Kayserispor,Eskisehirspor,2,2,D,1,1,D,,,,,,,,,,,,,
2010-12-10,Eskisehirspor,Besiktas,2,0,H,0,0,D,,,,,,,,,,,,,
2010-12-11,Bucaspor,Manisaspor,1,1,D,0,0,D,,,,,,,,,,,,,
2010-12-11,Galatasaray,Genclerbirligi,0,2,A,0,2,A,,,,,,,,,,,,,
2010-12-11,Karabukspor,Antalyaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2010-12-12,Ankaragucu,Fenerbahce,2,1,H,0,0,D,,,,,,,,,,,,,
2010-12-12,Buyuksehyr,Trabzonspor,1,3,A,1,1,D,,,,,,,,,,,,,
2010-12-12,Gaziantepspor,Kayserispor,2,0,H,0,0,D,,,,,,,,,,,,,
2010-12-12,Sivasspor,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2010-12-13,Bursaspor,Kasimpasa,2,1,H,1,1,D,,,,,,,,,,,,,
2010-12-17,Trabzonspor,Karabukspor,3,0,H,0,0,D,,,,,,,,,,,,,
2010-12-18,Antalyaspor,Ankaragucu,2,2,D,1,0,H,,,,,,,,,,,,,
2010-12-18,Fenerbahce,Sivasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2010-12-18,Genclerbirligi,Bursaspor,1,5,A,1,3,A,,,,,,,,,,,,,
2010-12-18,Kayserispor,Bucaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2010-12-19,Besiktas,Gaziantepspor,1,1,D,0,0,D,,,,,,,,,,,,,
2010-12-19,Kasimpasa,Eskisehirspor,0,2,A,0,1,A,,,,,,,,,,,,,
2010-12-19,Konyaspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2010-12-19,Manisaspor,Buyuksehyr,1,0,H,0,0,D,,,,,,,,,,,,,
2011-01-21,Besiktas,Bucaspor,5,1,H,3,0,H,,,,,,,,,,,,,
2011-01-22,Antalyaspor,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2011-01-22,Genclerbirligi,Eskisehirspor,0,1,A,0,0,D,,,,,,,,,,,,,
2011-01-22,Manisaspor,Karabukspor,4,2,H,1,1,D,,,,,,,,,,,,,
2011-01-22,Trabzonspor,Ankaragucu,1,1,D,1,0,H,,,,,,,,,,,,,
2011-01-23,Galatasaray,Sivasspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-01-23,Kasimpasa,Gaziantepspor,0,1,A,0,1,A,,,,,,,,,,,,,
2011-01-23,Konyaspor,Bursaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-01-24,Kayserispor,Buyuksehyr,3,2,H,2,0,H,,,,,,,,,,,,,
2011-01-29,Bucaspor,Kasimpasa,4,0,H,3,0,H,,,,,,,,,,,,,
2011-01-29,Bursaspor,Galatasaray,2,0,H,2,0,H,,,,,,,,,,,,,
2011-01-29,Karabukspor,Kayserispor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-01-29,Sivasspor,Antalyaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2011-01-30,Ankaragucu,Manisaspor,1,3,A,1,1,D,,,,,,,,,,,,,
2011-01-30,Buyuksehyr,Besiktas,2,1,H,1,0,H,,,,,,,,,,,,,
2011-01-30,Fenerbahce,Trabzonspor,2,0,H,2,0,H,,,,,,,,,,,,,
2011-01-30,Gaziantepspor,Genclerbirligi,1,1,D,1,0,H,,,,,,,,,,,,,
2011-01-31,Eskisehirspor,Konyaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-02-04,Bursaspor,Sivasspor,2,1,H,1,0,H,,,,,,,,,,,,,
2011-02-05,Besiktas,Karabukspor,1,1,D,0,0,D,,,,,,,,,,,,,
2011-02-05,Kasimpasa,Buyuksehyr,1,3,A,1,1,D,,,,,,,,,,,,,
2011-02-05,Kayserispor,Ankaragucu,2,1,H,0,1,A,,,,,,,,,,,,,
2011-02-05,Manisaspor,Fenerbahce,1,3,A,0,0,D,,,,,,,,,,,,,
2011-02-06,Galatasaray,Eskisehirspor,4,2,H,3,0,H,,,,,,,,,,,,,
2011-02-06,Genclerbirligi,Bucaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-02-06,Konyaspor,Gaziantepspor,0,2,A,0,0,D,,,,,,,,,,,,,
2011-02-06,Trabzonspor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-02-12,Bucaspor,Konyaspor,3,2,H,1,0,H,,,,,,,,,,,,,
2011-02-12,Buyuksehyr,Genclerbirligi,0,1,A,0,0,D,,,,,,,,,,,,,
2011-02-12,Gaziantepspor,Galatasaray,1,0,H,1,0,H,,,,,,,,,,,,,
2011-02-12,Sivasspor,Trabzonspor,2,3,A,0,1,A,,,,,,,,,,,,,
2011-02-13,Ankaragucu,Besiktas,1,0,H,1,0,H,,,,,,,,,,,,,
2011-02-13,Antalyaspor,Manisaspor,1,4,A,1,3,A,,,,,,,,,,,,,
2011-02-13,Eskisehirspor,Bursaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2011-02-13,Karabukspor,Kasimpasa,1,3,A,1,2,A,,,,,,,,,,,,,
2011-02-14,Fenerbahce,Kayserispor,2,0,H,1,0,H,,,,,,,,,,,,,
2011-02-18,Eskisehirspor,Sivasspor,2,1,H,1,1,D,,,,,,,,,,,,,
2011-02-19,Bursaspor,Gaziantepspor,1,4,A,1,2,A,,,,,,,,,,,,,
2011-02-19,Galatasaray,Bucaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-02-19,Genclerbirligi,Karabukspor,2,3,A,1,1,D,,,,,,,,,,,,,
2011-02-19,Kasimpasa,Ankaragucu,2,1,H,0,0,D,,,,,,,,,,,,,
2011-02-20,Besiktas,Fenerbahce,2,4,A,1,1,D,,,,,,,,,,,,,
2011-02-20,Kayserispor,Antalyaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2011-02-20,Konyaspor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2011-02-21,Manisaspor,Trabzonspor,1,2,A,1,0,H,,,,,,,,,,,,,
2011-02-25,Bucaspor,Bursaspor,0,2,A,0,0,D,,,,,,,,,,,,,
2011-02-26,Ankaragucu,Genclerbirligi,2,4,A,0,0,D,,,,,,,,,,,,,
2011-02-26,Buyuksehyr,Galatasaray,3,1,H,0,1,A,,,,,,,,,,,,,
2011-02-26,Fenerbahce,Kasimpasa,2,0,H,1,0,H,,,,,,,,,,,,,
2011-02-26,Gaziantepspor,Eskisehirspor,2,1,H,2,0,H,,,,,,,,,,,,,
2011-02-27,Karabukspor,Konyaspor,2,1,H,2,1,H,,,,,,,,,,,,,
2011-02-27,Sivasspor,Manisaspor,4,2,H,1,0,H,,,,,,,,,,,,,
2011-02-27,Trabzonspor,Kayserispor,3,3,D,1,1,D,,,,,,,,,,,,,
2011-02-28,Antalyaspor,Besiktas,0,2,A,0,0,D,,,,,,,,,,,,,
2011-03-04,Kayserispor,Manisaspor,1,2,A,0,1,A,,,,,,,,,,,,,
2011-03-05,Galatasaray,Karabukspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-03-05,Gaziantepspor,Sivasspor,3,1,H,2,1,H,,,,,,,,,,,,,
2011-03-05,Konyaspor,Ankaragucu,0,2,A,0,2,A,,,,,,,,,,,,,
2011-03-06,Besiktas,Trabzonspor,1,2,A,0,0,D,,,,,,,,,,,,,
2011-03-06,Bursaspor,Buyuksehyr,1,1,D,1,0,H,,,,,,,,,,,,,
2011-03-06,Eskisehirspor,Bucaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-03-06,Kasimpasa,Antalyaspor,2,3,A,0,0,D,,,,,,,,,,,,,
2011-03-07,Genclerbirligi,Fenerbahce,2,4,A,2,2,D,,,,,,,,,,,,,
2011-03-11,Manisaspor,Besiktas,0,0,D,0,0,D,,,,,,,,,,,,,
2011-03-12,Buyuksehyr,Eskisehirspor,0,2,A,0,2,A,,,,,,,,,,,,,
2011-03-12,Karabukspor,Bursaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2011-03-12,Trabzonspor,Kasimpasa,1,0,H,1,0,H,,,,,,,,,,,,,
2011-03-13,Ankaragucu,Galatasaray,3,2,H,0,1,A,,,,,,,,,,,,,
2011-03-13,Antalyaspor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2011-03-13,Bucaspor,Gaziantepspor,2,1,H,2,1,H,,,,,,,,,,,,,
2011-03-13,Fenerbahce,Konyaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2011-03-13,Sivasspor,Kayserispor,1,0,H,1,0,H,,,,,,,,,,,,,
2011-03-18,Galatasaray,Fenerbahce,1,2,A,1,0,H,,,,,,,,,,,,,
2011-03-19,Besiktas,Kayserispor,4,2,H,0,1,A,,,,,,,,,,,,,
2011-03-19,Gaziantepspor,Buyuksehyr,4,1,H,2,0,H,,,,,,,,,,,,,
2011-03-19,Kasimpasa,Manisaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-03-19,Konyaspor,Antalyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-03-20,Bucaspor,Sivasspor,0,4,A,0,1,A,,,,,,,,,,,,,
2011-03-20,Eskisehirspor,Karabukspor,1,0,H,1,0,H,,,,,,,,,,,,,
2011-03-20,Genclerbirligi,Trabzonspor,1,2,A,1,0,H,,,,,,,,,,,,,
2011-03-21,Bursaspor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,
2011-04-02,Ankaragucu,Eskisehirspor,2,2,D,1,1,D,,,,,,,,,,,,,
2011-04-02,Karabukspor,Gaziantepspor,3,2,H,1,1,D,,,,,,,,,,,,,
2011-04-02,Sivasspor,Besiktas,1,0,H,0,0,D,,,,,,,,,,,,,
2011-04-02,Trabzonspor,Konyaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2011-04-03,Buyuksehyr,Bucaspor,2,1,H,0,0,D,,,,,,,,,,,,,
2011-04-03,Fenerbahce,Bursaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-04-03,Kayserispor,Kasimpasa,1,3,A,0,1,A,,,,,,,,,,,,,
2011-04-03,Manisaspor,Genclerbirligi,0,3,A,0,1,A,,,,,,,,,,,,,
2011-04-04,Antalyaspor,Galatasaray,3,0,H,1,0,H,,,,,,,,,,,,,
2011-04-08,Bursaspor,Antalyaspor,2,3,A,1,0,H,,,,,,,,,,,,,
2011-04-09,Bucaspor,Karabukspor,2,1,H,2,1,H,,,,,,,,,,,,,
2011-04-09,Eskisehirspor,Fenerbahce,1,3,A,1,2,A,,,,,,,,,,,,,
2011-04-09,Konyaspor,Manisaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-04-10,Buyuksehyr,Sivasspor,1,2,A,0,1,A,,,,,,,,,,,,,
2011-04-10,Galatasaray,Trabzonspor,0,1,A,0,0,D,,,,,,,,,,,,,
2011-04-10,Gaziantepspor,Ankaragucu,3,2,H,0,0,D,,,,,,,,,,,,,
2011-04-10,Genclerbirligi,Kayserispor,4,1,H,1,0,H,,,,,,,,,,,,,
2011-04-11,Kasimpasa,Besiktas,0,1,A,0,1,A,,,,,,,,,,,,,
2011-04-15,Besiktas,Genclerbirligi,2,2,D,1,0,H,,,,,,,,,,,,,
2011-04-16,Ankaragucu,Bucaspor,5,3,H,1,2,A,,,,,,,,,,,,,
2011-04-16,Fenerbahce,Gaziantepspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-04-16,Karabukspor,Buyuksehyr,0,2,A,0,1,A,,,,,,,,,,,,,
2011-04-17,Antalyaspor,Eskisehirspor,2,2,D,1,1,D,,,,,,,,,,,,,
2011-04-17,Kayserispor,Konyaspor,1,3,A,0,0,D,,,,,,,,,,,,,
2011-04-17,Sivasspor,Kasimpasa,1,1,D,0,0,D,,,,,,,,,,,,,
2011-04-17,Trabzonspor,Bursaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2011-04-18,Manisaspor,Galatasaray,2,3,A,0,2,A,,,,,,,,,,,,,
2011-04-22,Eskisehirspor,Trabzonspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-04-23,Bursaspor,Manisaspor,2,1,H,2,1,H,,,,,,,,,,,,,
2011-04-23,Galatasaray,Kayserispor,1,1,D,1,1,D,,,,,,,,,,,,,
2011-04-23,Karabukspor,Sivasspor,2,1,H,1,0,H,,,,,,,,,,,,,
2011-04-24,Bucaspor,Fenerbahce,3,5,A,2,1,H,,,,,,,,,,,,,
2011-04-24,Buyuksehyr,Ankaragucu,1,4,A,0,2,A,,,,,,,,,,,,,
2011-04-24,Gaziantepspor,Antalyaspor,2,1,H,0,0,D,,,,,,,,,,,,,
2011-04-24,Genclerbirligi,Kasimpasa,1,1,D,0,1,A,,,,,,,,,,,,,
2011-04-25,Konyaspor,Besiktas,1,1,D,1,0,H,,,,,,,,,,,,,
2011-04-29,Sivasspor,Genclerbirligi,1,1,D,1,0,H,,,,,,,,,,,,,
2011-04-30,Antalyaspor,Bucaspor,3,3,D,1,1,D,,,,,,,,,,,,,
2011-04-30,Besiktas,Galatasaray,2,0,H,0,0,D,,,,,,,,,,,,,
2011-04-30,Kasimpasa,Konyaspor,2,2,D,1,0,H,,,,,,,,,,,,,
2011-05-01,Fenerbahce,Buyuksehyr,2,0,H,2,0,H,,,,,,,,,,,,,
2011-05-01,Kayserispor,Bursaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-05-01,Manisaspor,Eskisehirspor,3,1,H,0,0,D,,,,,,,,,,,,,
2011-05-01,Trabzonspor,Gaziantepspor,3,0,H,3,0,H,,,,,,,,,,,,,
2011-05-02,Ankaragucu,Karabukspor,0,0,D,0,0,D,,,,,,,,,,,,,
2011-05-06,Eskisehirspor,Kayserispor,1,2,A,1,1,D,,,,,,,,,,,,,
2011-05-07,Bursaspor,Besiktas,0,3,A,,,,,,,,,,,,,,,,
2011-05-07,Buyuksehyr,Antalyaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2011-05-07,Gaziantepspor,Manisaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-05-08,Bucaspor,Trabzonspor,1,2,A,0,1,A,,,,,,,,,,,,,
2011-05-08,Genclerbirligi,Konyaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2011-05-08,Karabukspor,Fenerbahce,0,1,A,0,0,D,,,,,,,,,,,,,
2011-05-08,Sivasspor,Ankaragucu,1,1,D,0,0,D,,,,,,,,,,,,,
2011-05-09,Galatasaray,Kasimpasa,3,1,H,1,1,D,,,,,,,,,,,,,
2011-05-13,Antalyaspor,Karabukspor,1,2,A,1,0,H,,,,,,,,,,,,,
2011-05-14,Genclerbirligi,Galatasaray,2,3,A,1,1,D,,,,,,,,,,,,,
2011-05-14,Konyaspor,Sivasspor,1,1,D,0,0,D,,,,,,,,,,,,,
2011-05-14,Manisaspor,Bucaspor,4,2,H,1,1,D,,,,,,,,,,,,,
