Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2024-10-06,Konyaspor,Eyupspor,2,1,H,0,0,D,,12,7,6,4,10,11,5,2,5,2,0,0
2024-10-06,Ad. Demirspor,Samsunspor,1,3,A,1,0,H,,15,6,6,5,9,14,5,5,3,3,0,0
2024-10-06,Galatasaray,Alanyaspor,1,0,H,1,0,H,,12,4,8,0,14,6,10,3,2,3,0,0
2024-10-06,Gaziantep,Besiktas,1,1,D,0,1,A,,11,13,5,3,14,14,4,4,4,2,0,0
2024-10-19,Kayserispor,Gaziantep,2,2,D,1,2,A,,14,8,4,3,11,12,13,0,3,1,0,0
2024-10-19,Trabzonspor,Buyuksehyr,1,0,H,0,0,D,,15,6,4,2,16,17,8,1,0,4,0,0
2024-10-19,Antalyaspor,Galatasaray,0,3,A,0,1,A,,12,14,5,9,10,7,5,7,2,4,0,0
2024-10-19,Eyupspor,Goztep,1,0,H,1,0,H,,9,10,6,4,13,16,4,3,0,2,0,0
2024-10-20,Sivasspor,Hatayspor,3,2,H,1,1,D,,14,9,6,3,2,11,8,7,1,1,0,0
2024-10-20,Besiktas,Konyaspor,2,0,H,2,0,H,,16,11,4,3,13,9,9,5,2,4,0,0
2024-10-20,Alanyaspor,Kasimpasa,1,2,A,0,2,A,,13,10,4,3,10,9,7,2,4,1,0,0
2024-10-20,Samsunspor,Fenerbahce,2,2,D,0,1,A,,11,9,3,4,8,8,4,2,5,5,0,0
2024-10-21,Bodrumspor,Rizespor,0,1,A,0,0,D,,13,6,2,2,13,13,5,0,2,2,0,0
2024-10-25,Ad. Demirspor,Sivasspor,2,4,A,2,1,H,,12,10,8,6,15,16,4,6,1,3,0,0
2024-10-26,Hatayspor,Kayserispor,0,1,A,0,0,D,,12,14,3,4,13,16,6,6,0,1,0,0
2024-10-26,Kasimpasa,Samsunspor,1,4,A,1,0,H,,10,15,3,5,14,10,0,5,0,0,0,0
2024-10-26,Goztep,Trabzonspor,2,1,H,0,0,D,,18,16,7,4,13,11,3,4,1,3,1,0
2024-10-27,Gaziantep,Konyaspor,3,1,H,1,1,D,,14,8,5,2,13,15,8,3,2,2,0,0
2024-10-27,Alanyaspor,Antalyaspor,1,2,A,1,0,H,,16,7,2,3,10,12,7,3,2,1,0,0
2024-10-27,Fenerbahce,Bodrumspor,2,0,H,1,0,H,,19,8,5,1,15,8,9,1,2,1,0,0
2024-10-28,Buyuksehyr,Eyupspor,1,1,D,0,1,A,,14,8,6,3,14,9,8,5,2,1,0,0
2024-10-28,Galatasaray,Besiktas,2,1,H,1,0,H,,17,8,6,3,19,13,8,5,4,3,0,0
2024-11-01,Gaziantep,Goztep,2,1,H,0,0,D,,15,15,6,5,11,20,1,3,2,2,0,0
2024-11-02,Sivasspor,Rizespor,2,1,H,0,1,A,,7,14,3,3,10,16,6,4,5,2,1,0
2024-11-02,Kayserispor,Ad. Demirspor,0,0,D,0,0,D,,14,9,4,4,11,13,7,7,4,3,0,0
2024-11-02,Besiktas,Kasimpasa,1,3,A,1,0,H,,11,14,3,4,14,20,7,5,1,6,0,1
2024-11-03,Konyaspor,Buyuksehyr,3,2,H,1,1,D,,13,15,5,6,16,13,2,3,3,2,0,0
2024-11-03,Bodrumspor,Alanyaspor,0,0,D,0,0,D,,9,8,0,3,13,7,2,5,3,1,1,0
2024-11-03,Eyupspor,Hatayspor,2,0,H,1,0,H,,9,15,4,2,16,16,3,5,3,4,0,0
2024-11-03,Trabzonspor,Fenerbahce,2,3,A,0,1,A,,14,20,4,9,13,12,9,10,7,2,0,0
2024-11-04,Samsunspor,Antalyaspor,2,0,H,1,0,H,,16,10,8,4,16,14,5,2,3,1,0,0
2024-11-08,Kasimpasa,Kayserispor,1,2,A,0,1,A,,16,10,2,4,14,10,7,4,2,5,0,1
2024-11-09,Antalyaspor,Bodrumspor,3,2,H,3,1,H,,13,11,5,5,11,10,4,5,3,1,0,0
2024-11-09,Hatayspor,Gaziantep,3,1,H,2,1,H,,16,10,6,6,18,11,5,6,2,2,0,1
2024-11-09,Ad. Demirspor,Eyupspor,0,1,A,0,1,A,,7,6,1,1,10,20,9,2,2,3,0,0
2024-11-09,Rizespor,Trabzonspor,3,1,H,1,1,D,,11,11,6,3,14,17,1,5,2,3,0,0
2024-11-10,Goztep,Konyaspor,2,0,H,0,0,D,,17,12,5,3,13,9,5,6,3,3,0,0
2024-11-10,Galatasaray,Samsunspor,3,2,H,1,0,H,,19,10,7,5,13,13,7,3,3,4,0,0
2024-11-10,Buyuksehyr,Besiktas,0,0,D,0,0,D,,11,12,1,1,9,15,6,2,3,3,0,0
2024-11-10,Fenerbahce,Sivasspor,4,0,H,1,0,H,,24,6,8,1,11,15,8,5,1,6,0,0
2024-11-23,Eyupspor,Rizespor,1,2,A,1,0,H,,15,13,6,4,10,15,5,7,5,5,0,1
2024-11-23,Gaziantep,Buyuksehyr,3,0,H,2,0,H,,15,15,7,6,19,12,2,6,2,1,0,0
2024-11-23,Kayserispor,Fenerbahce,2,6,A,1,3,A,,16,17,2,10,11,11,10,5,4,3,0,0
2024-11-23,Bodrumspor,Galatasaray,0,1,A,0,0,D,,9,23,2,7,10,10,7,9,3,2,1,0
2024-11-24,Sivasspor,Kasimpasa,0,0,D,0,0,D,,11,19,5,2,22,12,5,4,3,1,0,0
2024-11-24,Konyaspor,Hatayspor,1,1,D,1,0,H,,10,14,2,3,12,15,2,8,4,3,0,0
2024-11-24,Samsunspor,Alanyaspor,1,1,D,1,0,H,,11,15,4,4,13,13,1,9,1,4,0,0
2024-11-24,Besiktas,Goztep,2,4,A,2,2,D,,12,18,3,9,8,12,4,4,1,0,0,1
2024-11-25,Trabzonspor,Ad. Demirspor,5,0,H,1,0,H,,23,10,8,3,20,9,8,1,1,2,0,0
2024-11-29,Antalyaspor,Sivasspor,2,1,H,1,1,D,,16,17,7,4,16,14,9,5,0,0,0,0
2024-11-30,Samsunspor,Bodrumspor,4,0,H,1,0,H,,15,7,6,0,14,9,3,4,0,0,0,0
2024-11-30,Ad. Demirspor,Konyaspor,0,1,A,0,0,D,,13,15,4,5,10,16,1,9,2,3,0,0
2024-11-30,Alanyaspor,Trabzonspor,2,1,H,1,1,D,,12,16,4,3,15,15,5,10,5,3,1,0
2024-11-30,Buyuksehyr,Goztep,4,1,H,4,0,H,,13,6,7,2,6,19,5,5,2,3,0,0
2024-12-01,Rizespor,Kayserispor,3,0,H,1,0,H,,12,8,6,2,9,11,3,8,4,4,0,1
2024-12-01,Galatasaray,Eyupspor,2,2,D,1,1,D,,28,5,14,4,10,22,11,1,3,4,0,0
2024-12-02,Fenerbahce,Gaziantep,3,1,H,1,1,D,,17,6,4,2,8,10,17,3,4,3,0,0
2024-12-02,Hatayspor,Besiktas,1,1,D,1,1,D,,12,11,4,2,16,11,6,9,9,3,0,0
2024-12-06,Trabzonspor,Kasimpasa,2,2,D,0,1,A,,20,9,7,3,14,14,8,1,2,4,0,0
2024-12-07,Konyaspor,Antalyaspor,1,1,D,1,0,H,,17,11,5,2,20,13,5,3,3,1,0,0
2024-12-07,Goztep,Ad. Demirspor,3,1,H,2,0,H,,26,12,7,5,16,4,7,6,2,1,1,0
2024-12-07,Besiktas,Fenerbahce,1,0,H,0,0,D,,12,12,5,2,12,14,1,3,2,1,1,0
2024-12-08,Eyupspor,Samsunspor,3,0,H,0,0,D,,15,12,5,2,14,18,5,3,2,2,0,0
2024-12-08,Kayserispor,Alanyaspor,2,0,H,0,0,D,,11,9,6,5,15,10,5,10,5,3,0,0
2024-12-08,Sivasspor,Galatasaray,2,3,A,1,2,A,,11,16,5,8,16,8,3,7,6,4,0,1
2024-12-08,Buyuksehyr,Hatayspor,3,0,H,0,0,D,,19,8,6,1,12,19,7,5,1,3,0,0
2024-12-09,Gaziantep,Rizespor,1,0,H,1,0,H,,7,13,2,3,13,11,3,5,3,1,0,0
2024-12-13,Bodrumspor,Sivasspor,2,0,H,0,0,D,,10,7,5,0,17,11,4,2,3,1,0,1
2024-12-13,Kasimpasa,Eyupspor,2,0,H,0,0,D,,17,9,4,3,12,12,7,6,3,2,0,0
2024-12-14,Rizespor,Konyaspor,1,1,D,1,0,H,,23,8,8,2,18,16,8,4,2,2,0,0
2024-12-14,Alanyaspor,Gaziantep,3,0,H,0,0,D,,20,8,6,1,7,13,6,1,2,3,0,0
2024-12-15,Hatayspor,Goztep,1,1,D,0,1,A,,18,15,5,6,7,14,7,6,1,3,0,0
2024-12-15,Antalyaspor,Kayserispor,2,0,H,1,0,H,,10,6,4,1,13,17,4,9,1,3,0,0
2024-12-15,Fenerbahce,Buyuksehyr,3,1,H,1,0,H,,22,2,7,1,14,9,14,0,1,5,0,1
2024-12-16,Ad. Demirspor,Besiktas,2,1,H,2,0,H,,14,18,7,10,10,13,2,14,3,1,0,1
2024-12-16,Galatasaray,Trabzonspor,4,3,H,2,1,H,,22,16,11,6,13,17,10,6,3,3,0,0
2024-12-20,Eyupspor,Fenerbahce,1,1,D,1,1,D,,13,14,3,9,12,10,3,9,6,4,0,0
2024-12-21,Sivasspor,Samsunspor,0,0,D,0,0,D,,10,17,2,6,9,14,2,10,4,3,1,0
2024-12-21,Besiktas,Alanyaspor,1,1,D,1,1,D,,12,9,5,1,16,16,6,7,1,2,0,0
2024-12-22,Gaziantep,Antalyaspor,2,0,H,1,0,H,,20,8,7,1,13,12,4,3,1,4,0,1
2024-12-22,Goztep,Rizespor,3,0,H,1,0,H,,16,11,5,2,12,16,3,5,0,0,0,0
2024-12-22,Kayserispor,Galatasaray,1,5,A,1,2,A,,15,20,6,11,7,5,7,7,1,0,0,0
2024-12-22,Trabzonspor,Bodrumspor,1,0,H,0,0,D,,14,12,5,5,16,12,8,4,4,2,0,0
2024-12-23,Buyuksehyr,Kasimpasa,2,2,D,2,1,H,,19,13,8,4,17,19,4,4,2,4,0,0
2024-12-23,Hatayspor,Ad. Demirspor,1,3,A,1,0,H,,15,12,7,3,13,9,4,6,5,3,1,0
2025-01-03,Alanyaspor,Konyaspor,2,1,H,1,0,H,,12,8,6,3,17,15,7,2,3,4,0,0
2025-01-03,Rizespor,Besiktas,1,1,D,1,1,D,,21,9,5,2,17,15,6,2,4,2,0,0
2025-01-04,Ad. Demirspor,Buyuksehyr,0,1,A,0,1,A,,10,11,2,6,6,12,3,3,0,5,0,0
2025-01-04,Antalyaspor,Eyupspor,1,4,A,0,3,A,,22,15,8,6,13,5,11,4,2,3,0,0
2025-01-04,Galatasaray,Goztep,2,1,H,1,1,D,,11,7,3,2,12,15,9,4,1,2,0,0
2025-01-04,Samsunspor,Trabzonspor,2,1,H,1,0,H,,9,14,3,5,7,8,2,8,1,1,0,0
2025-01-05,Kasimpasa,Gaziantep,2,2,D,2,1,H,,17,9,4,5,11,11,7,2,3,4,0,0
2025-01-05,Bodrumspor,Kayserispor,1,1,D,0,0,D,,14,8,4,3,10,13,6,6,2,4,0,0
2025-01-05,Fenerbahce,Hatayspor,2,1,H,2,1,H,,18,4,9,2,8,7,7,1,3,4,0,0
2025-01-11,Kayserispor,Samsunspor,0,1,A,0,1,A,,8,11,1,3,15,14,5,3,1,2,0,0
2025-01-11,Hatayspor,Rizespor,1,2,A,1,1,D,,15,15,5,5,7,8,3,4,4,2,0,0
2025-01-11,Besiktas,Bodrumspor,2,1,H,2,0,H,,8,17,5,4,8,6,4,12,1,1,0,0
2025-01-12,Sivasspor,Alanyaspor,1,1,D,1,0,H,,9,8,3,2,7,12,2,6,2,1,0,0
2025-01-12,Trabzonspor,Antalyaspor,5,0,H,1,0,H,,16,10,6,2,14,19,7,5,1,0,0,0
2025-01-12,Buyuksehyr,Galatasaray,1,2,A,0,1,A,,7,14,2,3,17,16,7,5,4,4,0,0
2025-01-12,Gaziantep,Ad. Demirspor,1,0,H,1,0,H,,10,10,6,3,10,7,2,11,4,1,0,0
2025-01-13,Goztep,Kasimpasa,5,0,H,1,0,H,,18,10,10,0,10,11,8,3,1,4,0,1
2025-01-13,Konyaspor,Fenerbahce,2,3,A,2,2,D,,11,11,4,5,16,11,2,6,2,2,0,0
2025-01-17,Hatayspor,Galatasaray,1,1,D,1,0,H,,8,26,3,5,11,8,5,9,4,1,0,0
2025-01-18,Buyuksehyr,Rizespor,2,0,H,1,0,H,,7,11,4,3,27,15,2,8,3,3,0,0
2025-01-18,Gaziantep,Bodrumspor,0,0,D,0,0,D,,10,11,3,4,9,19,5,7,2,3,0,0
2025-01-18,Besiktas,Samsunspor,0,0,D,0,0,D,,24,5,6,3,6,16,5,4,0,4,0,1
2025-01-19,Goztep,Antalyaspor,1,0,H,1,0,H,,22,6,4,2,11,8,5,4,1,2,0,0
2025-01-19,Konyaspor,Kasimpasa,3,3,D,1,0,H,,16,14,7,7,17,7,12,7,0,0,0,0
2025-01-19,Ad. Demirspor,Fenerbahce,0,4,A,0,0,D,,3,21,2,10,14,11,2,11,1,1,1,0
2025-01-19,Eyupspor,Alanyaspor,3,0,H,1,0,H,,17,11,9,2,13,13,11,5,1,2,0,0
2025-01-20,Trabzonspor,Sivasspor,4,0,H,3,0,H,,14,12,6,3,20,7,7,3,0,2,0,0
2025-01-24,Samsunspor,Gaziantep,2,1,H,1,0,H,,15,12,3,3,20,14,7,2,0,0,0,0
2025-01-25,Sivasspor,Kayserispor,5,2,H,3,0,H,,19,15,8,5,8,14,6,6,2,3,0,2
2025-01-25,Alanyaspor,Buyuksehyr,5,4,H,2,2,D,,14,12,7,6,16,14,4,4,8,5,0,0
2025-01-25,Galatasaray,Konyaspor,1,0,H,1,0,H,,18,7,9,0,15,18,6,2,2,1,0,0
2025-01-26,Rizespor,Ad. Demirspor,3,2,H,1,0,H,,14,12,6,3,23,9,8,2,4,3,0,0
2025-01-26,Antalyaspor,Besiktas,1,1,D,0,0,D,,6,8,3,3,18,9,1,5,1,2,0,0
2025-01-26,Bodrumspor,Eyupspor,0,1,A,0,1,A,,17,5,2,1,14,14,7,2,2,6,0,0
2025-01-26,Fenerbahce,Goztep,3,2,H,0,1,A,,13,15,6,6,16,25,4,4,3,2,0,0
2025-01-27,Kasimpasa,Hatayspor,5,4,H,2,3,A,,31,10,10,8,11,10,11,5,3,3,0,1
2025-01-31,Eyupspor,Sivasspor,1,0,H,0,0,D,,13,8,9,2,15,7,4,2,2,1,0,2
2025-01-31,Konyaspor,Bodrumspor,3,1,H,2,0,H,,12,11,3,3,13,11,5,7,2,1,0,0
2025-02-01,Hatayspor,Antalyaspor,2,3,A,1,2,A,,6,14,3,7,13,13,5,2,1,1,0,0
2025-02-01,Kayserispor,Trabzonspor,0,0,D,0,0,D,,11,9,5,4,17,9,4,4,4,3,0,1
2025-02-01,Buyuksehyr,Samsunspor,4,0,H,1,0,H,,16,8,6,1,8,7,4,6,2,2,0,0
2025-02-02,Ad. Demirspor,Kasimpasa,3,5,A,1,1,D,,11,14,7,7,13,11,5,4,2,2,0,0
2025-02-02,Goztep,Alanyaspor,0,1,A,0,1,A,,25,8,9,3,15,10,7,3,3,2,0,0
2025-02-02,Fenerbahce,Rizespor,3,2,H,1,2,A,,36,6,10,4,9,16,10,1,4,6,0,2
2025-02-03,Gaziantep,Galatasaray,0,1,A,0,1,A,,17,16,4,7,15,16,7,8,4,5,0,0
2025-02-07,Samsunspor,Hatayspor,2,0,H,2,0,H,,16,14,6,4,13,18,4,7,1,2,0,0
2025-02-08,Kayserispor,Konyaspor,3,2,H,2,1,H,,14,18,8,7,16,11,4,7,3,3,0,1
2025-02-08,Sivasspor,Besiktas,0,2,A,0,1,A,,7,13,4,6,8,12,5,5,0,0,0,0
2025-02-09,Kasimpasa,Rizespor,3,2,H,2,1,H,,12,10,5,2,10,16,4,11,2,5,0,0
2025-02-09,Alanyaspor,Fenerbahce,0,2,A,0,2,A,,12,8,3,5,17,13,2,3,4,4,0,0
2025-02-09,Antalyaspor,Buyuksehyr,0,0,D,0,0,D,,14,5,0,0,17,18,3,2,3,4,0,0
2025-02-09,Galatasaray,Ad. Demirspor,3,0,H,,,,,,,,,,,,,,,,
2025-02-10,Bodrumspor,Goztep,0,0,D,0,0,D,,8,14,1,1,4,14,4,5,0,1,0,0
2025-02-10,Trabzonspor,Eyupspor,1,0,H,0,0,D,,13,14,2,5,7,7,6,4,0,1,0,0
2025-02-14,Ad. Demirspor,Antalyaspor,1,1,D,1,1,D,,5,17,3,8,19,12,0,9,3,6,0,0
2025-02-15,Gaziantep,Sivasspor,2,1,H,1,1,D,,12,10,6,2,20,15,6,2,4,5,0,0
2025-02-15,Buyuksehyr,Bodrumspor,0,1,A,0,0,D,,14,7,3,3,10,11,1,1,4,1,1,0
2025-02-15,Besiktas,Trabzonspor,2,1,H,0,1,A,,12,6,3,1,16,16,8,1,2,1,0,0
2025-02-16,Hatayspor,Alanyaspor,1,0,H,0,0,D,,14,16,5,4,16,16,3,6,5,3,0,1
2025-02-16,Eyupspor,Kayserispor,1,1,D,0,0,D,,6,9,2,5,12,15,4,6,3,3,0,0
2025-02-16,Konyaspor,Samsunspor,0,1,A,0,1,A,,9,10,3,6,12,14,7,5,4,6,0,0
2025-02-16,Fenerbahce,Kasimpasa,3,1,H,1,0,H,,13,13,6,5,15,12,1,3,1,1,0,0
2025-02-17,Rizespor,Galatasaray,1,2,A,0,0,D,,16,18,4,3,11,15,3,7,3,2,0,0
2025-02-21,Bodrumspor,Hatayspor,1,0,H,1,0,H,,10,8,4,3,10,13,9,6,1,2,0,0
2025-02-21,Eyupspor,Besiktas,1,3,A,1,2,A,,7,18,3,7,10,7,4,2,2,1,0,0
2025-02-22,Sivasspor,Konyaspor,1,1,D,1,1,D,,11,9,2,5,11,18,4,2,2,4,1,0
2025-02-22,Antalyaspor,Kasimpasa,2,1,H,2,0,H,,9,11,5,5,19,11,4,6,1,2,0,0
2025-02-22,Samsunspor,Rizespor,2,3,A,2,0,H,,9,13,3,4,12,13,1,5,1,2,0,0
2025-02-23,Kayserispor,Goztep,1,0,H,1,0,H,,10,15,4,3,14,14,5,3,1,2,0,0
2025-02-23,Alanyaspor,Ad. Demirspor,3,2,H,0,2,A,,25,7,9,5,15,16,10,1,5,2,0,0
2025-02-23,Trabzonspor,Gaziantep,3,2,H,2,0,H,,20,17,6,6,18,14,1,6,1,1,0,0
2025-02-24,Galatasaray,Fenerbahce,0,0,D,0,0,D,,4,10,1,3,20,15,0,5,5,2,0,0
2025-03-01,Ad. Demirspor,Bodrumspor,0,0,D,0,0,D,,11,13,1,4,9,12,3,6,0,0,0,0
2025-03-01,Besiktas,Kayserispor,2,0,H,1,0,H,,13,8,6,2,8,15,4,5,0,2,0,0
2025-03-02,Rizespor,Alanyaspor,3,1,H,0,0,D,,10,12,5,4,17,17,5,5,2,1,0,0
2025-03-02,Kasimpasa,Galatasaray,3,3,D,0,1,A,,14,18,8,6,13,11,10,3,3,2,0,0
2025-03-02,Fenerbahce,Antalyaspor,3,0,H,3,0,H,,15,4,8,0,10,3,8,5,0,0,0,0
2025-03-03,Gaziantep,Eyupspor,3,1,H,0,0,D,,20,13,9,5,8,13,4,1,1,5,0,1
2025-03-03,Konyaspor,Trabzonspor,1,0,H,0,0,D,,13,10,4,3,12,12,5,4,3,5,0,0
2025-03-03,Buyuksehyr,Sivasspor,1,0,H,1,0,H,,11,7,3,0,14,13,6,2,2,2,0,0
2025-03-03,Goztep,Samsunspor,2,2,D,1,0,H,,13,8,3,2,15,7,1,2,4,1,0,0
2025-03-07,Bodrumspor,Kasimpasa,1,0,H,0,0,D,,15,14,5,5,12,5,3,4,1,0,0,0
