Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
1998-08-07,Dardanelspor,Fenerbahce,0,0,D,,,,,,,,,,,,,,,,
1998-08-08,Adanaspor,Istanbulspor,0,1,A,,,,,,,,,,,,,,,,
1998-08-08,Galatasaray,Altay,3,1,H,,,,,,,,,,,,,,,,
1998-08-08,Samsunspor,Kocaelispor,0,1,A,,,,,,,,,,,,,,,,
1998-08-08,Trabzonspor,Gaziantepspor,0,1,A,,,,,,,,,,,,,,,,
1998-08-09,Besiktas,Ankaragucu,4,1,H,,,,,,,,,,,,,,,,
1998-08-09,Bursaspor,Karabukspor,1,2,A,,,,,,,,,,,,,,,,
1998-08-09,Genclerbirligi,Erzurum,5,1,H,,,,,,,,,,,,,,,,
1998-08-09,Sakaryaspor,Antalyaspor,0,0,D,,,,,,,,,,,,,,,,
1998-08-14,Antalyaspor,Besiktas,0,3,A,,,,,,,,,,,,,,,,
1998-08-15,Fenerbahce,Genclerbirligi,3,0,H,,,,,,,,,,,,,,,,
1998-08-16,Altay,Trabzonspor,2,5,A,,,,,,,,,,,,,,,,
1998-08-16,Ankaragucu,Dardanelspor,3,0,H,,,,,,,,,,,,,,,,
1998-08-16,Bursaspor,Galatasaray,0,5,A,,,,,,,,,,,,,,,,
1998-08-16,Erzurum,Adanaspor,1,0,H,,,,,,,,,,,,,,,,
1998-08-16,Gaziantepspor,Sakaryaspor,2,0,H,,,,,,,,,,,,,,,,
1998-08-16,Istanbulspor,Samsunspor,2,1,H,,,,,,,,,,,,,,,,
1998-08-16,Kocaelispor,Karabukspor,2,0,H,,,,,,,,,,,,,,,,
1998-08-21,Adanaspor,Fenerbahce,0,3,A,,,,,,,,,,,,,,,,
1998-08-22,Besiktas,Gaziantepspor,1,1,D,,,,,,,,,,,,,,,,
1998-08-22,Galatasaray,Kocaelispor,3,1,H,,,,,,,,,,,,,,,,
1998-08-22,Istanbulspor,Karabukspor,3,0,H,,,,,,,,,,,,,,,,
1998-08-22,Samsunspor,Erzurum,2,4,A,,,,,,,,,,,,,,,,
1998-08-22,Trabzonspor,Bursaspor,2,0,H,,,,,,,,,,,,,,,,
1998-08-23,Ankaragucu,Antalyaspor,0,0,D,,,,,,,,,,,,,,,,
1998-08-23,Dardanelspor,Genclerbirligi,1,2,A,,,,,,,,,,,,,,,,
1998-08-23,Sakaryaspor,Altay,1,2,A,,,,,,,,,,,,,,,,
1998-08-28,Altay,Besiktas,0,1,A,,,,,,,,,,,,,,,,
1998-08-29,Antalyaspor,Dardanelspor,2,0,H,,,,,,,,,,,,,,,,
1998-08-29,Bursaspor,Sakaryaspor,2,1,H,,,,,,,,,,,,,,,,
1998-08-29,Erzurum,Karabukspor,2,1,H,,,,,,,,,,,,,,,,
1998-08-29,Fenerbahce,Samsunspor,6,2,H,,,,,,,,,,,,,,,,
1998-08-29,Gaziantepspor,Ankaragucu,1,0,H,,,,,,,,,,,,,,,,
1998-08-29,Genclerbirligi,Adanaspor,2,1,H,,,,,,,,,,,,,,,,
1998-08-29,Istanbulspor,Galatasaray,1,4,A,,,,,,,,,,,,,,,,
1998-08-29,Kocaelispor,Trabzonspor,1,1,D,,,,,,,,,,,,,,,,
1998-09-11,Trabzonspor,Istanbulspor,0,0,D,,,,,,,,,,,,,,,,
1998-09-12,Fenerbahce,Karabukspor,4,1,H,,,,,,,,,,,,,,,,
1998-09-12,Galatasaray,Erzurum,5,0,H,,,,,,,,,,,,,,,,
1998-09-12,Samsunspor,Genclerbirligi,2,4,A,,,,,,,,,,,,,,,,
1998-09-13,Ankaragucu,Altay,2,1,H,,,,,,,,,,,,,,,,
1998-09-13,Antalyaspor,Gaziantepspor,3,1,H,,,,,,,,,,,,,,,,
1998-09-13,Besiktas,Bursaspor,3,3,D,,,,,,,,,,,,,,,,
1998-09-13,Dardanelspor,Adanaspor,0,1,A,,,,,,,,,,,,,,,,
1998-09-13,Sakaryaspor,Kocaelispor,2,2,D,,,,,,,,,,,,,,,,
1998-09-18,Bursaspor,Ankaragucu,4,0,H,,,,,,,,,,,,,,,,
1998-09-19,Genclerbirligi,Karabukspor,2,1,H,,,,,,,,,,,,,,,,
1998-09-19,Istanbulspor,Sakaryaspor,4,0,H,,,,,,,,,,,,,,,,
1998-09-20,Adanaspor,Samsunspor,0,0,D,,,,,,,,,,,,,,,,
1998-09-20,Altay,Antalyaspor,2,4,A,,,,,,,,,,,,,,,,
1998-09-20,Erzurum,Trabzonspor,2,2,D,,,,,,,,,,,,,,,,
1998-09-20,Fenerbahce,Galatasaray,2,2,D,,,,,,,,,,,,,,,,
1998-09-20,Gaziantepspor,Dardanelspor,1,0,H,,,,,,,,,,,,,,,,
1998-09-20,Kocaelispor,Besiktas,0,2,A,,,,,,,,,,,,,,,,
1998-09-25,Ankaragucu,Kocaelispor,0,2,A,,,,,,,,,,,,,,,,
1998-09-25,Antalyaspor,Bursaspor,0,0,D,,,,,,,,,,,,,,,,
1998-09-25,Besiktas,Istanbulspor,2,1,H,,,,,,,,,,,,,,,,
1998-09-25,Dardanelspor,Samsunspor,0,0,D,,,,,,,,,,,,,,,,
1998-09-25,Galatasaray,Genclerbirligi,0,2,A,,,,,,,,,,,,,,,,
1998-09-25,Gaziantepspor,Altay,1,1,D,,,,,,,,,,,,,,,,
1998-09-25,Karabukspor,Adanaspor,2,0,H,,,,,,,,,,,,,,,,
1998-09-25,Sakaryaspor,Erzurum,1,1,D,,,,,,,,,,,,,,,,
1998-09-25,Trabzonspor,Fenerbahce,1,0,H,,,,,,,,,,,,,,,,
1998-10-18,Adanaspor,Galatasaray,2,2,D,,,,,,,,,,,,,,,,
1998-10-18,Altay,Dardanelspor,1,1,D,,,,,,,,,,,,,,,,
1998-10-18,Bursaspor,Gaziantepspor,2,1,H,,,,,,,,,,,,,,,,
1998-10-18,Erzurum,Besiktas,2,2,D,,,,,,,,,,,,,,,,
1998-10-18,Fenerbahce,Sakaryaspor,3,0,H,,,,,,,,,,,,,,,,
1998-10-18,Genclerbirligi,Trabzonspor,0,1,A,,,,,,,,,,,,,,,,
1998-10-18,Istanbulspor,Ankaragucu,1,4,A,,,,,,,,,,,,,,,,
1998-10-18,Kocaelispor,Antalyaspor,2,1,H,,,,,,,,,,,,,,,,
1998-10-18,Samsunspor,Karabukspor,2,1,H,,,,,,,,,,,,,,,,
1998-10-23,Trabzonspor,Adanaspor,2,0,H,,,,,,,,,,,,,,,,
1998-10-24,Antalyaspor,Istanbulspor,2,3,A,,,,,,,,,,,,,,,,
1998-10-24,Galatasaray,Samsunspor,3,1,H,,,,,,,,,,,,,,,,
1998-10-25,Altay,Bursaspor,4,1,H,,,,,,,,,,,,,,,,
1998-10-25,Ankaragucu,Erzurum,3,0,H,,,,,,,,,,,,,,,,
1998-10-25,Besiktas,Fenerbahce,3,2,H,,,,,,,,,,,,,,,,
1998-10-25,Dardanelspor,Karabukspor,0,0,D,,,,,,,,,,,,,,,,
1998-10-25,Gaziantepspor,Kocaelispor,1,2,A,,,,,,,,,,,,,,,,
1998-10-25,Sakaryaspor,Genclerbirligi,3,1,H,,,,,,,,,,,,,,,,
1998-10-30,Samsunspor,Trabzonspor,2,1,H,,,,,,,,,,,,,,,,
1998-10-31,Fenerbahce,Ankaragucu,2,1,H,,,,,,,,,,,,,,,,
1998-10-31,Istanbulspor,Gaziantepspor,0,0,D,,,,,,,,,,,,,,,,
1998-10-31,Karabukspor,Galatasaray,0,3,A,,,,,,,,,,,,,,,,
1998-11-01,Adanaspor,Sakaryaspor,2,1,H,,,,,,,,,,,,,,,,
1998-11-01,Bursaspor,Dardanelspor,2,0,H,,,,,,,,,,,,,,,,
1998-11-01,Erzurum,Antalyaspor,0,1,A,,,,,,,,,,,,,,,,
1998-11-01,Genclerbirligi,Besiktas,0,1,A,,,,,,,,,,,,,,,,
1998-11-01,Kocaelispor,Altay,2,1,H,,,,,,,,,,,,,,,,
1998-11-06,Antalyaspor,Fenerbahce,1,0,H,,,,,,,,,,,,,,,,
1998-11-07,Trabzonspor,Karabukspor,1,0,H,,,,,,,,,,,,,,,,
1998-11-08,Altay,Istanbulspor,2,1,H,,,,,,,,,,,,,,,,
1998-11-08,Ankaragucu,Genclerbirligi,0,1,A,,,,,,,,,,,,,,,,
1998-11-08,Besiktas,Adanaspor,2,0,H,,,,,,,,,,,,,,,,
1998-11-08,Bursaspor,Kocaelispor,2,1,H,,,,,,,,,,,,,,,,
1998-11-08,Dardanelspor,Galatasaray,0,5,A,,,,,,,,,,,,,,,,
1998-11-08,Gaziantepspor,Erzurum,3,0,H,,,,,,,,,,,,,,,,
1998-11-08,Sakaryaspor,Samsunspor,0,1,A,,,,,,,,,,,,,,,,
1998-11-13,Kocaelispor,Dardanelspor,2,0,H,,,,,,,,,,,,,,,,
1998-11-14,Erzurum,Altay,2,1,H,,,,,,,,,,,,,,,,
1998-11-14,Fenerbahce,Gaziantepspor,4,0,H,,,,,,,,,,,,,,,,
1998-11-14,Karabukspor,Sakaryaspor,1,2,A,,,,,,,,,,,,,,,,
1998-11-15,Adanaspor,Ankaragucu,1,0,H,,,,,,,,,,,,,,,,
1998-11-15,Galatasaray,Trabzonspor,3,5,A,,,,,,,,,,,,,,,,
1998-11-15,Genclerbirligi,Antalyaspor,1,2,A,,,,,,,,,,,,,,,,
1998-11-15,Istanbulspor,Bursaspor,2,3,A,,,,,,,,,,,,,,,,
1998-11-15,Samsunspor,Besiktas,0,3,A,,,,,,,,,,,,,,,,
1998-11-20,Altay,Fenerbahce,0,4,A,,,,,,,,,,,,,,,,
1998-11-21,Dardanelspor,Trabzonspor,2,3,A,,,,,,,,,,,,,,,,
1998-11-21,Kocaelispor,Istanbulspor,0,1,A,,,,,,,,,,,,,,,,
1998-11-21,Sakaryaspor,Galatasaray,0,0,D,,,,,,,,,,,,,,,,
1998-11-22,Ankaragucu,Samsunspor,3,4,A,,,,,,,,,,,,,,,,
1998-11-22,Antalyaspor,Adanaspor,2,0,H,,,,,,,,,,,,,,,,
1998-11-22,Besiktas,Karabukspor,1,1,D,,,,,,,,,,,,,,,,
1998-11-22,Bursaspor,Erzurum,6,1,H,,,,,,,,,,,,,,,,
1998-11-22,Gaziantepspor,Genclerbirligi,2,2,D,,,,,,,,,,,,,,,,
1998-11-27,Adanaspor,Gaziantepspor,3,1,H,,,,,,,,,,,,,,,,
1998-11-28,Erzurum,Kocaelispor,0,0,D,,,,,,,,,,,,,,,,
1998-11-28,Istanbulspor,Dardanelspor,1,1,D,,,,,,,,,,,,,,,,
1998-11-28,Karabukspor,Ankaragucu,0,1,A,,,,,,,,,,,,,,,,
1998-11-28,Trabzonspor,Sakaryaspor,2,1,H,,,,,,,,,,,,,,,,
1998-11-29,Fenerbahce,Bursaspor,4,1,H,,,,,,,,,,,,,,,,
1998-11-29,Genclerbirligi,Altay,1,1,D,,,,,,,,,,,,,,,,
1998-11-29,Samsunspor,Antalyaspor,0,1,A,,,,,,,,,,,,,,,,
1998-12-04,Kocaelispor,Fenerbahce,0,3,A,,,,,,,,,,,,,,,,
1998-12-05,Erzurum,Istanbulspor,2,4,A,,,,,,,,,,,,,,,,
1998-12-06,Altay,Adanaspor,3,2,H,,,,,,,,,,,,,,,,
1998-12-06,Antalyaspor,Karabukspor,3,1,H,,,,,,,,,,,,,,,,
1998-12-06,Besiktas,Trabzonspor,2,0,H,,,,,,,,,,,,,,,,
1998-12-06,Bursaspor,Genclerbirligi,1,1,D,,,,,,,,,,,,,,,,
1998-12-06,Gaziantepspor,Samsunspor,1,1,D,,,,,,,,,,,,,,,,
1998-12-06,Sakaryaspor,Dardanelspor,1,3,A,,,,,,,,,,,,,,,,
1998-12-11,Genclerbirligi,Kocaelispor,1,1,D,,,,,,,,,,,,,,,,
1998-12-12,Galatasaray,Antalyaspor,3,1,H,,,,,,,,,,,,,,,,
1998-12-12,Sakaryaspor,Besiktas,0,2,A,,,,,,,,,,,,,,,,
1998-12-13,Adanaspor,Bursaspor,4,1,H,,,,,,,,,,,,,,,,
1998-12-13,Dardanelspor,Erzurum,0,0,D,,,,,,,,,,,,,,,,
1998-12-13,Fenerbahce,Istanbulspor,2,0,H,,,,,,,,,,,,,,,,
1998-12-13,Karabukspor,Gaziantepspor,2,6,A,,,,,,,,,,,,,,,,
1998-12-13,Samsunspor,Altay,1,0,H,,,,,,,,,,,,,,,,
1998-12-13,Trabzonspor,Ankaragucu,1,0,H,,,,,,,,,,,,,,,,
1998-12-16,Galatasaray,Besiktas,2,0,H,,,,,,,,,,,,,,,,
1998-12-18,Bursaspor,Samsunspor,2,3,A,,,,,,,,,,,,,,,,
1998-12-19,Antalyaspor,Trabzonspor,0,1,A,,,,,,,,,,,,,,,,
1998-12-20,Altay,Karabukspor,1,0,H,,,,,,,,,,,,,,,,
1998-12-20,Ankaragucu,Sakaryaspor,1,0,H,,,,,,,,,,,,,,,,
1998-12-20,Besiktas,Dardanelspor,0,0,D,,,,,,,,,,,,,,,,
1998-12-20,Erzurum,Fenerbahce,0,2,A,,,,,,,,,,,,,,,,
1998-12-20,Gaziantepspor,Galatasaray,1,2,A,,,,,,,,,,,,,,,,
1998-12-20,Istanbulspor,Genclerbirligi,0,0,D,,,,,,,,,,,,,,,,
1998-12-20,Kocaelispor,Adanaspor,2,1,H,,,,,,,,,,,,,,,,
1999-01-23,Ankaragucu,Galatasaray,2,2,D,,,,,,,,,,,,,,,,
1999-01-29,Ankaragucu,Besiktas,0,1,A,,,,,,,,,,,,,,,,
1999-01-30,Fenerbahce,Dardanelspor,3,1,H,,,,,,,,,,,,,,,,
1999-01-30,Kocaelispor,Samsunspor,1,0,H,,,,,,,,,,,,,,,,
1999-01-31,Altay,Galatasaray,0,2,A,,,,,,,,,,,,,,,,
1999-01-31,Antalyaspor,Sakaryaspor,2,2,D,,,,,,,,,,,,,,,,
1999-01-31,Erzurum,Genclerbirligi,2,2,D,,,,,,,,,,,,,,,,
1999-01-31,Gaziantepspor,Trabzonspor,1,1,D,,,,,,,,,,,,,,,,
1999-01-31,Istanbulspor,Adanaspor,6,0,H,,,,,,,,,,,,,,,,
1999-01-31,Karabukspor,Bursaspor,1,0,H,,,,,,,,,,,,,,,,
1999-02-05,Besiktas,Antalyaspor,2,1,H,,,,,,,,,,,,,,,,
1999-02-06,Genclerbirligi,Fenerbahce,0,3,A,,,,,,,,,,,,,,,,
1999-02-07,Adanaspor,Erzurum,2,0,H,,,,,,,,,,,,,,,,
1999-02-07,Dardanelspor,Ankaragucu,3,0,H,,,,,,,,,,,,,,,,
1999-02-07,Galatasaray,Bursaspor,5,0,H,,,,,,,,,,,,,,,,
1999-02-07,Karabukspor,Kocaelispor,0,1,A,,,,,,,,,,,,,,,,
1999-02-07,Sakaryaspor,Gaziantepspor,6,2,H,,,,,,,,,,,,,,,,
1999-02-07,Samsunspor,Istanbulspor,0,1,A,,,,,,,,,,,,,,,,
