Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2005-01-29,Diyarbakirspor,Istanbulspor,1,0,H,0,0,D,,,,,,,,,,,,,
2005-01-29,Sakaryaspor,Genclerbirligi,2,2,D,1,2,A,,,,,,,,,,,,,
2005-01-30,Ankaragucu,Samsunspor,1,2,A,0,0,D,,,,,,,,,,,,,
2005-01-30,Fenerbahce,Rizespor,2,0,H,1,0,H,,,,,,,,,,,,,
2005-01-30,Gaziantepspor,Denizlispor,3,1,H,2,0,H,,,,,,,,,,,,,
2005-01-30,Trabzonspor,Kayserispor,3,1,H,1,0,H,,,,,,,,,,,,,
2005-02-04,Galatasaray,Gaziantepspor,5,1,H,4,0,H,,,,,,,,,,,,,
2005-02-05,Kayserispor,Diyarbakirspor,3,0,H,1,0,H,,,,,,,,,,,,,
2005-02-05,Malatyaspor,Ankaraspor,2,1,H,1,1,D,,,,,,,,,,,,,
2005-02-05,Rizespor,Konyaspor,1,1,D,1,0,H,,,,,,,,,,,,,
2005-02-05,Samsunspor,Fenerbahce,1,1,D,0,0,D,,,,,,,,,,,,,
2005-02-06,A. Sebatspor,Trabzonspor,0,1,A,0,0,D,,,,,,,,,,,,,
2005-02-06,Denizlispor,Sakaryaspor,6,1,H,1,1,D,,,,,,,,,,,,,
2005-02-12,Ankaragucu,Kayserispor,2,2,D,0,1,A,,,,,,,,,,,,,
2005-02-12,Besiktas,Denizlispor,2,0,H,0,0,D,,,,,,,,,,,,,
2005-02-12,Konyaspor,Samsunspor,3,0,H,1,0,H,,,,,,,,,,,,,
2005-02-12,Rizespor,Galatasaray,0,3,A,0,0,D,,,,,,,,,,,,,
2005-02-13,Ankaraspor,Genclerbirligi,2,1,H,1,1,D,,,,,,,,,,,,,
2005-02-13,Diyarbakirspor,A. Sebatspor,1,0,H,0,0,D,,,,,,,,,,,,,
2005-02-13,Fenerbahce,Istanbulspor,4,0,H,1,0,H,,,,,,,,,,,,,
2005-02-13,Sakaryaspor,Gaziantepspor,2,2,D,2,0,H,,,,,,,,,,,,,
2005-02-13,Trabzonspor,Malatyaspor,3,0,H,1,0,H,,,,,,,,,,,,,
2005-02-18,Gaziantepspor,Besiktas,0,1,A,0,1,A,,,,,,,,,,,,,
2005-02-19,A. Sebatspor,Ankaragucu,0,0,D,0,0,D,,,,,,,,,,,,,
2005-02-19,Denizlispor,Ankaraspor,1,1,D,1,1,D,,,,,,,,,,,,,
2005-02-19,Galatasaray,Sakaryaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2005-02-19,Istanbulspor,Konyaspor,2,2,D,1,2,A,,,,,,,,,,,,,
2005-02-20,Fenerbahce,Kayserispor,7,0,H,1,0,H,,,,,,,,,,,,,
2005-02-20,Genclerbirligi,Trabzonspor,0,1,A,0,0,D,,,,,,,,,,,,,
2005-02-20,Malatyaspor,Diyarbakirspor,2,1,H,1,1,D,,,,,,,,,,,,,
2005-02-20,Samsunspor,Rizespor,0,1,A,0,0,D,,,,,,,,,,,,,
2005-02-26,Ankaragucu,Malatyaspor,3,0,H,2,0,H,,,,,,,,,,,,,
2005-02-26,Diyarbakirspor,Genclerbirligi,1,3,A,0,2,A,,,,,,,,,,,,,
2005-02-26,Rizespor,Istanbulspor,1,1,D,0,1,A,,,,,,,,,,,,,
2005-02-26,Samsunspor,Galatasaray,2,1,H,0,0,D,,,,,,,,,,,,,
2005-02-27,Ankaraspor,Gaziantepspor,1,0,H,1,0,H,,,,,,,,,,,,,
2005-02-27,Besiktas,Sakaryaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2005-02-27,Fenerbahce,A. Sebatspor,2,0,H,0,0,D,,,,,,,,,,,,,
2005-02-27,Konyaspor,Kayserispor,3,1,H,1,1,D,,,,,,,,,,,,,
2005-02-27,Trabzonspor,Denizlispor,3,0,H,2,0,H,,,,,,,,,,,,,
2005-03-05,Galatasaray,Besiktas,1,0,H,0,0,D,,,,,,,,,,,,,
2005-03-05,Genclerbirligi,Ankaragucu,4,0,H,0,0,D,,,,,,,,,,,,,
2005-03-05,Istanbulspor,Samsunspor,1,1,D,0,0,D,,,,,,,,,,,,,
2005-03-05,Sakaryaspor,Ankaraspor,1,1,D,0,1,A,,,,,,,,,,,,,
2005-03-06,A. Sebatspor,Konyaspor,3,5,A,1,2,A,,,,,,,,,,,,,
2005-03-06,Denizlispor,Diyarbakirspor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-03-06,Gaziantepspor,Trabzonspor,3,2,H,1,1,D,,,,,,,,,,,,,
2005-03-06,Kayserispor,Rizespor,2,1,H,0,0,D,,,,,,,,,,,,,
2005-03-06,Malatyaspor,Fenerbahce,0,2,A,0,0,D,,,,,,,,,,,,,
2005-03-09,Besiktas,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2005-03-09,Istanbulspor,Ankaragucu,1,2,A,0,0,D,,,,,,,,,,,,,
2005-03-12,Ankaragucu,Denizlispor,1,1,D,1,0,H,,,,,,,,,,,,,
2005-03-12,Istanbulspor,Galatasaray,0,3,A,0,2,A,,,,,,,,,,,,,
2005-03-12,Konyaspor,Malatyaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2005-03-12,Trabzonspor,Sakaryaspor,4,3,H,3,1,H,,,,,,,,,,,,,
2005-03-13,Ankaraspor,Besiktas,2,4,A,2,1,H,,,,,,,,,,,,,
2005-03-13,Diyarbakirspor,Gaziantepspor,3,0,H,0,0,D,,,,,,,,,,,,,
2005-03-13,Fenerbahce,Genclerbirligi,3,2,H,2,1,H,,,,,,,,,,,,,
2005-03-13,Rizespor,A. Sebatspor,2,1,H,1,1,D,,,,,,,,,,,,,
2005-03-13,Samsunspor,Kayserispor,3,3,D,1,2,A,,,,,,,,,,,,,
2005-03-18,Denizlispor,Fenerbahce,2,0,H,1,0,H,,,,,,,,,,,,,
2005-03-19,Besiktas,Trabzonspor,1,0,H,0,0,D,,,,,,,,,,,,,
2005-03-19,Gaziantepspor,Ankaragucu,2,0,H,1,0,H,,,,,,,,,,,,,
2005-03-19,Kayserispor,Istanbulspor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-03-19,Malatyaspor,Rizespor,0,1,A,0,0,D,,,,,,,,,,,,,
2005-03-20,A. Sebatspor,Samsunspor,3,0,H,0,0,D,,,,,,,,,,,,,
2005-03-20,Galatasaray,Ankaraspor,4,2,H,2,2,D,,,,,,,,,,,,,
2005-03-20,Genclerbirligi,Konyaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2005-03-20,Sakaryaspor,Diyarbakirspor,3,2,H,2,1,H,,,,,,,,,,,,,
2005-04-02,Ankaragucu,Sakaryaspor,2,7,A,1,3,A,,,,,,,,,,,,,
2005-04-02,Fenerbahce,Gaziantepspor,2,0,H,1,0,H,,,,,,,,,,,,,
2005-04-02,Istanbulspor,A. Sebatspor,1,0,H,0,0,D,,,,,,,,,,,,,
2005-04-02,Rizespor,Genclerbirligi,1,1,D,0,0,D,,,,,,,,,,,,,
2005-04-03,Diyarbakirspor,Besiktas,0,0,D,0,0,D,,,,,,,,,,,,,
2005-04-03,Kayserispor,Galatasaray,2,2,D,0,0,D,,,,,,,,,,,,,
2005-04-03,Konyaspor,Denizlispor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-04-03,Samsunspor,Malatyaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2005-04-03,Trabzonspor,Ankaraspor,2,2,D,0,2,A,,,,,,,,,,,,,
2005-04-08,Besiktas,Ankaragucu,4,1,H,3,1,H,,,,,,,,,,,,,
2005-04-09,A. Sebatspor,Kayserispor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-04-09,Ankaraspor,Diyarbakirspor,3,0,H,0,0,D,,,,,,,,,,,,,
2005-04-09,Malatyaspor,Istanbulspor,2,0,H,0,0,D,,,,,,,,,,,,,
2005-04-09,Sakaryaspor,Fenerbahce,0,1,A,0,0,D,,,,,,,,,,,,,
2005-04-10,Denizlispor,Rizespor,3,0,H,2,0,H,,,,,,,,,,,,,
2005-04-10,Galatasaray,Trabzonspor,0,2,A,0,1,A,,,,,,,,,,,,,
2005-04-10,Gaziantepspor,Konyaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2005-04-10,Genclerbirligi,Samsunspor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-04-15,Diyarbakirspor,Trabzonspor,0,1,A,0,1,A,,,,,,,,,,,,,
2005-04-16,A. Sebatspor,Galatasaray,1,3,A,1,1,D,,,,,,,,,,,,,
2005-04-16,Kayserispor,Malatyaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2005-04-16,Konyaspor,Sakaryaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2005-04-16,Samsunspor,Denizlispor,4,0,H,2,0,H,,,,,,,,,,,,,
2005-04-17,Ankaragucu,Ankaraspor,2,5,A,2,1,H,,,,,,,,,,,,,
2005-04-17,Fenerbahce,Besiktas,3,4,A,1,2,A,,,,,,,,,,,,,
2005-04-17,Istanbulspor,Genclerbirligi,1,3,A,1,1,D,,,,,,,,,,,,,
2005-04-17,Rizespor,Gaziantepspor,1,1,D,0,1,A,,,,,,,,,,,,,
2005-04-23,Besiktas,Konyaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2005-04-23,Gaziantepspor,Samsunspor,1,3,A,0,1,A,,,,,,,,,,,,,
2005-04-23,Genclerbirligi,Kayserispor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-04-23,Malatyaspor,A. Sebatspor,2,2,D,0,0,D,,,,,,,,,,,,,
2005-04-24,Ankaraspor,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
2005-04-24,Denizlispor,Istanbulspor,2,2,D,1,0,H,,,,,,,,,,,,,
2005-04-24,Galatasaray,Diyarbakirspor,1,0,H,1,0,H,,,,,,,,,,,,,
2005-04-24,Sakaryaspor,Rizespor,3,1,H,1,0,H,,,,,,,,,,,,,
2005-04-24,Trabzonspor,Ankaragucu,3,1,H,2,1,H,,,,,,,,,,,,,
2005-04-29,Istanbulspor,Gaziantepspor,1,3,A,1,0,H,,,,,,,,,,,,,
2005-04-29,Rizespor,Besiktas,0,1,A,0,1,A,,,,,,,,,,,,,
2005-04-30,Ankaragucu,Diyarbakirspor,4,1,H,3,1,H,,,,,,,,,,,,,
2005-04-30,Fenerbahce,Trabzonspor,2,1,H,1,0,H,,,,,,,,,,,,,
2005-04-30,Kayserispor,Denizlispor,1,0,H,0,0,D,,,,,,,,,,,,,
2005-04-30,Samsunspor,Sakaryaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2005-05-01,A. Sebatspor,Genclerbirligi,0,5,A,0,2,A,,,,,,,,,,,,,
2005-05-01,Konyaspor,Ankaraspor,2,3,A,2,2,D,,,,,,,,,,,,,
2005-05-01,Malatyaspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2005-05-07,Ankaraspor,Rizespor,1,0,H,1,0,H,,,,,,,,,,,,,
2005-05-07,Diyarbakirspor,Fenerbahce,0,2,A,0,1,A,,,,,,,,,,,,,
2005-05-07,Galatasaray,Ankaragucu,2,1,H,2,0,H,,,,,,,,,,,,,
2005-05-07,Gaziantepspor,Kayserispor,1,2,A,1,1,D,,,,,,,,,,,,,
2005-05-07,Sakaryaspor,Istanbulspor,1,3,A,1,0,H,,,,,,,,,,,,,
2005-05-07,Trabzonspor,Konyaspor,4,2,H,3,0,H,,,,,,,,,,,,,
2005-05-08,Besiktas,Samsunspor,2,0,H,1,0,H,,,,,,,,,,,,,
2005-05-08,Denizlispor,A. Sebatspor,4,2,H,1,1,D,,,,,,,,,,,,,
2005-05-08,Genclerbirligi,Malatyaspor,5,3,H,2,2,D,,,,,,,,,,,,,
2005-05-14,A. Sebatspor,Gaziantepspor,2,0,H,0,0,D,,,,,,,,,,,,,
2005-05-14,Malatyaspor,Denizlispor,2,2,D,0,0,D,,,,,,,,,,,,,
2005-05-14,Samsunspor,Ankaraspor,0,0,D,0,0,D,,,,,,,,,,,,,
2005-05-15,Ankaragucu,Fenerbahce,1,0,H,0,0,D,,,,,,,,,,,,,
2005-05-15,Galatasaray,Genclerbirligi,1,2,A,1,2,A,,,,,,,,,,,,,
2005-05-15,Istanbulspor,Besiktas,1,1,D,0,0,D,,,,,,,,,,,,,
2005-05-15,Kayserispor,Sakaryaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2005-05-15,Konyaspor,Diyarbakirspor,2,1,H,2,0,H,,,,,,,,,,,,,
2005-05-15,Rizespor,Trabzonspor,1,2,A,1,1,D,,,,,,,,,,,,,
2005-05-21,Ankaragucu,Konyaspor,1,1,D,0,0,D,,,,,,,,,,,,,
2005-05-21,Ankaraspor,Istanbulspor,3,2,H,3,0,H,,,,,,,,,,,,,
