Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2014-08-29,Balikesirspor,Akhisar Belediyespor,1,2,A,1,1,D,,,,,,,,,,,,,
2014-08-29,Rizespor,Genclerbirligi,1,1,D,0,1,A,,,,,,,,,,,,,
2014-08-30,Bursaspor,Galatasaray,0,2,A,0,0,D,,,,,,,,,,,,,
2014-08-30,Buyuksehyr,Kasimpasa,1,1,D,1,1,D,,,,,,,,,,,,,
2014-08-30,Eskisehirspor,Konyaspor,2,1,H,0,1,A,,,,,,,,,,,,,
2014-08-30,Mersin Idman Yurdu,Besiktas,0,1,A,0,1,A,,,,,,,,,,,,,
2014-08-31,Erciyesspor,Trabzonspor,0,0,D,0,0,D,,,,,,,,,,,,,
2014-08-31,Fenerbahce,Karabukspor,3,2,H,1,1,D,,,,,,,,,,,,,
2014-08-31,Sivasspor,Gaziantepspor,1,2,A,0,0,D,,,,,,,,,,,,,
2014-09-13,Galatasaray,Eskisehirspor,0,0,D,0,0,D,,,,,,,,,,,,,
2014-09-13,Genclerbirligi,Bursaspor,1,2,A,1,0,H,,,,,,,,,,,,,
2014-09-13,Karabukspor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2014-09-13,Konyaspor,Balikesirspor,2,0,H,1,0,H,,,,,,,,,,,,,
2014-09-14,Gaziantepspor,Erciyesspor,2,2,D,0,2,A,,,,,,,,,,,,,
2014-09-14,Kasimpasa,Mersin Idman Yurdu,2,2,D,0,2,A,,,,,,,,,,,,,
2014-09-14,Trabzonspor,Fenerbahce,0,0,D,0,0,D,,,,,,,,,,,,,
2014-09-15,Akhisar Belediyespor,Sivasspor,2,2,D,1,0,H,,,,,,,,,,,,,
2014-09-15,Besiktas,Rizespor,1,1,D,0,0,D,,,,,,,,,,,,,
2014-09-19,Eskisehirspor,Genclerbirligi,0,2,A,0,1,A,,,,,,,,,,,,,
2014-09-20,Balikesirspor,Galatasaray,2,0,H,2,0,H,,,,,,,,,,,,,
2014-09-20,Erciyesspor,Akhisar Belediyespor,1,2,A,1,0,H,,,,,,,,,,,,,
2014-09-20,Mersin Idman Yurdu,Rizespor,2,0,H,1,0,H,,,,,,,,,,,,,
2014-09-21,Fenerbahce,Gaziantepspor,1,0,H,0,0,D,,,,,,,,,,,,,
2014-09-21,Kasimpasa,Karabukspor,2,1,H,1,1,D,,,,,,,,,,,,,
2014-09-21,Sivasspor,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2014-09-22,Bursaspor,Besiktas,0,1,A,0,0,D,,,,,,,,,,,,,
2014-09-22,Buyuksehyr,Trabzonspor,1,1,D,0,0,D,,,,,,,,,,,,,
2014-09-26,Galatasaray,Sivasspor,2,1,H,2,0,H,,,,,,,,,,,,,
2014-09-27,Besiktas,Eskisehirspor,1,1,D,1,0,H,,,,,,,,,,,,,
2014-09-27,Trabzonspor,Kasimpasa,1,1,D,1,0,H,,,,,,,,,,,,,
2014-09-28,Akhisar Belediyespor,Fenerbahce,2,0,H,1,0,H,,,,,,,,,,,,,
2014-09-28,Genclerbirligi,Balikesirspor,3,1,H,1,0,H,,,,,,,,,,,,,
2014-09-28,Konyaspor,Erciyesspor,1,1,D,1,0,H,,,,,,,,,,,,,
2014-09-28,Rizespor,Bursaspor,0,1,A,0,1,A,,,,,,,,,,,,,
2014-09-29,Gaziantepspor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2014-09-29,Karabukspor,Mersin Idman Yurdu,0,2,A,0,1,A,,,,,,,,,,,,,
2014-10-03,Mersin Idman Yurdu,Bursaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2014-10-04,Erciyesspor,Galatasaray,1,2,A,0,0,D,,,,,,,,,,,,,
2014-10-04,Fenerbahce,Konyaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2014-10-04,Kasimpasa,Gaziantepspor,4,2,H,1,0,H,,,,,,,,,,,,,
2014-10-04,Sivasspor,Genclerbirligi,1,0,H,1,0,H,,,,,,,,,,,,,
2014-10-05,Balikesirspor,Besiktas,0,1,A,0,0,D,,,,,,,,,,,,,
2014-10-05,Buyuksehyr,Akhisar Belediyespor,4,0,H,2,0,H,,,,,,,,,,,,,
2014-10-05,Eskisehirspor,Rizespor,1,2,A,0,0,D,,,,,,,,,,,,,
2014-10-05,Karabukspor,Trabzonspor,3,0,H,2,0,H,,,,,,,,,,,,,
2014-10-18,Galatasaray,Fenerbahce,2,1,H,0,0,D,,,,,,,,,,,,,
2014-10-18,Gaziantepspor,Karabukspor,1,0,H,1,0,H,,,,,,,,,,,,,
2014-10-18,Konyaspor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2014-10-19,Akhisar Belediyespor,Kasimpasa,2,0,H,0,0,D,,,,,,,,,,,,,
2014-10-19,Besiktas,Sivasspor,3,2,H,0,1,A,,,,,,,,,,,,,
2014-10-19,Bursaspor,Eskisehirspor,2,2,D,1,0,H,,,,,,,,,,,,,
2014-10-19,Trabzonspor,Mersin Idman Yurdu,3,1,H,0,0,D,,,,,,,,,,,,,
2014-10-20,Genclerbirligi,Erciyesspor,0,0,D,0,0,D,,,,,,,,,,,,,
2014-10-20,Rizespor,Balikesirspor,2,2,D,1,1,D,,,,,,,,,,,,,
2014-10-24,Karabukspor,Akhisar Belediyespor,2,1,H,0,0,D,,,,,,,,,,,,,
2014-10-24,Kasimpasa,Konyaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2014-10-25,Balikesirspor,Bursaspor,0,5,A,0,4,A,,,,,,,,,,,,,
2014-10-25,Fenerbahce,Genclerbirligi,2,1,H,0,0,D,,,,,,,,,,,,,
2014-10-25,Sivasspor,Rizespor,0,1,A,0,0,D,,,,,,,,,,,,,
2014-10-26,Buyuksehyr,Galatasaray,4,0,H,2,0,H,,,,,,,,,,,,,
2014-10-26,Mersin Idman Yurdu,Eskisehirspor,4,2,H,1,2,A,,,,,,,,,,,,,
2014-10-26,Trabzonspor,Gaziantepspor,4,4,D,0,2,A,,,,,,,,,,,,,
2014-10-27,Erciyesspor,Besiktas,3,2,H,0,0,D,,,,,,,,,,,,,
2014-10-31,Galatasaray,Kasimpasa,2,1,H,0,1,A,,,,,,,,,,,,,
2014-11-01,Akhisar Belediyespor,Trabzonspor,1,1,D,1,1,D,,,,,,,,,,,,,
2014-11-01,Bursaspor,Sivasspor,3,0,H,0,0,D,,,,,,,,,,,,,
2014-11-01,Genclerbirligi,Buyuksehyr,1,0,H,0,0,D,,,,,,,,,,,,,
2014-11-02,Besiktas,Fenerbahce,0,2,A,0,1,A,,,,,,,,,,,,,
2014-11-02,Gaziantepspor,Mersin Idman Yurdu,1,0,H,0,0,D,,,,,,,,,,,,,
2014-11-02,Rizespor,Erciyesspor,1,1,D,0,0,D,,,,,,,,,,,,,
2014-11-03,Eskisehirspor,Balikesirspor,2,2,D,0,1,A,,,,,,,,,,,,,
2014-11-03,Konyaspor,Karabukspor,1,0,H,0,0,D,,,,,,,,,,,,,
2014-11-07,Gaziantepspor,Akhisar Belediyespor,1,0,H,1,0,H,,,,,,,,,,,,,
2014-11-07,Sivasspor,Eskisehirspor,1,1,D,0,0,D,,,,,,,,,,,,,
2014-11-08,Fenerbahce,Rizespor,2,1,H,1,1,D,,,,,,,,,,,,,
2014-11-08,Karabukspor,Galatasaray,1,2,A,0,1,A,,,,,,,,,,,,,
2014-11-08,Mersin Idman Yurdu,Balikesirspor,2,1,H,1,0,H,,,,,,,,,,,,,
2014-11-09,Buyuksehyr,Besiktas,1,2,A,1,0,H,,,,,,,,,,,,,
2014-11-09,Erciyesspor,Bursaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2014-11-09,Kasimpasa,Genclerbirligi,2,2,D,0,1,A,,,,,,,,,,,,,
2014-11-09,Trabzonspor,Konyaspor,3,2,H,2,1,H,,,,,,,,,,,,,
2014-11-22,Akhisar Belediyespor,Mersin Idman Yurdu,1,1,D,0,0,D,,,,,,,,,,,,,
2014-11-22,Galatasaray,Trabzonspor,0,3,A,0,0,D,,,,,,,,,,,,,
2014-11-22,Rizespor,Buyuksehyr,0,2,A,0,1,A,,,,,,,,,,,,,
2014-11-23,Besiktas,Kasimpasa,2,0,H,2,0,H,,,,,,,,,,,,,
2014-11-23,Eskisehirspor,Erciyesspor,2,1,H,1,0,H,,,,,,,,,,,,,
2014-11-23,Genclerbirligi,Karabukspor,2,2,D,2,1,H,,,,,,,,,,,,,
2014-11-23,Konyaspor,Gaziantepspor,2,0,H,0,0,D,,,,,,,,,,,,,
2014-11-24,Balikesirspor,Sivasspor,1,3,A,0,1,A,,,,,,,,,,,,,
2014-11-24,Bursaspor,Fenerbahce,1,1,D,1,0,H,,,,,,,,,,,,,
2014-11-28,Akhisar Belediyespor,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2014-11-28,Buyuksehyr,Bursaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2014-11-29,Erciyesspor,Balikesirspor,4,0,H,2,0,H,,,,,,,,,,,,,
2014-11-29,Gaziantepspor,Galatasaray,0,1,A,0,0,D,,,,,,,,,,,,,
2014-11-29,Kasimpasa,Rizespor,3,1,H,2,1,H,,,,,,,,,,,,,
2014-11-30,Fenerbahce,Eskisehirspor,2,2,D,0,1,A,,,,,,,,,,,,,
2014-11-30,Mersin Idman Yurdu,Sivasspor,2,0,H,0,0,D,,,,,,,,,,,,,
2014-12-01,Karabukspor,Besiktas,1,2,A,0,0,D,,,,,,,,,,,,,
2014-12-01,Trabzonspor,Genclerbirligi,4,1,H,3,0,H,,,,,,,,,,,,,
2014-12-06,Balikesirspor,Fenerbahce,0,1,A,0,1,A,,,,,,,,,,,,,
