Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2011-09-10,Ankaragucu,Mersin Idman Yurdu,1,2,A,0,0,D,,,,,,,,,,,,,
2011-09-10,Eskisehirspor,Besiktas,2,1,H,1,1,D,,,,,,,,,,,,,
2011-09-10,Manisaspor,Trabzonspor,1,1,D,0,1,A,,,,,,,,,,,,,
2011-09-10,Samsunspor,Genclerbirligi,3,2,H,3,0,H,,,,,,,,,,,,,
2011-09-11,Antalyaspor,Gaziantepspor,1,0,H,0,0,D,,,,,,,,,,,,,
2011-09-11,Bursaspor,Kayserispor,3,0,H,2,0,H,,,,,,,,,,,,,
2011-09-11,Buyuksehyr,Galatasaray,2,0,H,1,0,H,,,,,,,,,,,,,
2011-09-11,Karabukspor,Sivasspor,2,1,H,2,1,H,,,,,,,,,,,,,
2011-09-12,Fenerbahce,Orduspor,1,0,H,1,0,H,,,,,,,,,,,,,
2011-09-16,Gaziantepspor,Fenerbahce,1,3,A,1,1,D,,,,,,,,,,,,,
2011-09-16,Kayserispor,Antalyaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2011-09-17,Genclerbirligi,Karabukspor,2,1,H,2,0,H,,,,,,,,,,,,,
2011-09-17,Orduspor,Manisaspor,1,0,H,1,0,H,,,,,,,,,,,,,
2011-09-17,Trabzonspor,Buyuksehyr,0,1,A,0,0,D,,,,,,,,,,,,,
2011-09-18,Galatasaray,Samsunspor,3,1,H,1,0,H,,,,,,,,,,,,,
2011-09-18,Mersin Idman Yurdu,Bursaspor,1,3,A,1,1,D,,,,,,,,,,,,,
2011-09-18,Sivasspor,Eskisehirspor,0,4,A,0,2,A,,,,,,,,,,,,,
2011-09-19,Besiktas,Ankaragucu,3,1,H,1,0,H,,,,,,,,,,,,,
2011-09-20,Buyuksehyr,Orduspor,1,1,D,0,1,A,,,,,,,,,,,,,
2011-09-20,Fenerbahce,Manisaspor,1,1,D,1,0,H,,,,,,,,,,,,,
2011-09-20,Gaziantepspor,Kayserispor,1,2,A,1,0,H,,,,,,,,,,,,,
2011-09-21,Antalyaspor,Mersin Idman Yurdu,1,2,A,0,1,A,,,,,,,,,,,,,
2011-09-21,Eskisehirspor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2011-09-21,Karabukspor,Galatasaray,1,1,D,0,0,D,,,,,,,,,,,,,
2011-09-21,Samsunspor,Trabzonspor,1,1,D,0,1,A,,,,,,,,,,,,,
2011-09-22,Ankaragucu,Sivasspor,1,2,A,0,1,A,,,,,,,,,,,,,
2011-09-22,Bursaspor,Besiktas,1,2,A,1,0,H,,,,,,,,,,,,,
