Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2017-01-22,Osmanlispor,Antalyaspor,1,2,A,1,0,H,,,,,,,,,,,,,
2017-01-23,Alanyaspor,Besiktas,1,4,A,0,2,A,,,,,,,,,,,,,
2017-01-28,Antalyaspor,Alanyaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2017-01-28,Galatasaray,Akhisar Belediyespor,6,0,H,4,0,H,,,,,,,,,,,,,
2017-01-28,Rizespor,Karabukspor,1,0,H,1,0,H,,,,,,,,,,,,,
2017-01-29,Buyuksehyr,Bursaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-01-29,Genclerbirligi,Osmanlispor,1,1,D,1,0,H,,,,,,,,,,,,,
2017-01-29,Kayserispor,Fenerbahce,4,1,H,1,1,D,,,,,,,,,,,,,
2017-01-29,Trabzonspor,Gaziantepspor,4,0,H,2,0,H,,,,,,,,,,,,,
2017-01-30,Adanaspor,Kasimpasa,2,0,H,1,0,H,,,,,,,,,,,,,
2017-01-30,Besiktas,Konyaspor,5,1,H,2,0,H,,,,,,,,,,,,,
2017-02-10,Karabukspor,Besiktas,2,1,H,0,0,D,,,,,,,,,,,,,
2017-02-11,Alanyaspor,Genclerbirligi,3,0,H,2,0,H,,,,,,,,,,,,,
2017-02-11,Bursaspor,Fenerbahce,1,1,D,0,1,A,,,,,,,,,,,,,
2017-02-11,Osmanlispor,Trabzonspor,0,1,A,0,1,A,,,,,,,,,,,,,
2017-02-12,Akhisar Belediyespor,Rizespor,1,0,H,1,0,H,,,,,,,,,,,,,
2017-02-12,Galatasaray,Kayserispor,1,2,A,0,2,A,,,,,,,,,,,,,
2017-02-12,Kasimpasa,Buyuksehyr,4,0,H,2,0,H,,,,,,,,,,,,,
2017-02-12,Konyaspor,Antalyaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2017-02-13,Gaziantepspor,Adanaspor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-02-17,Kayserispor,Bursaspor,2,0,H,0,0,D,,,,,,,,,,,,,
2017-02-18,Antalyaspor,Karabukspor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-02-18,Buyuksehyr,Gaziantepspor,0,0,D,0,0,D,,,,,,,,,,,,,
2017-02-18,Rizespor,Galatasaray,1,1,D,0,1,A,,,,,,,,,,,,,
2017-02-19,Adanaspor,Osmanlispor,1,5,A,0,2,A,,,,,,,,,,,,,
2017-02-19,Besiktas,Akhisar Belediyespor,3,1,H,2,0,H,,,,,,,,,,,,,
2017-02-19,Fenerbahce,Kasimpasa,0,0,D,0,0,D,,,,,,,,,,,,,
2017-02-19,Genclerbirligi,Konyaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2017-02-20,Trabzonspor,Alanyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2017-02-24,Kasimpasa,Bursaspor,4,0,H,1,0,H,,,,,,,,,,,,,
2017-02-24,Rizespor,Kayserispor,2,4,A,1,2,A,,,,,,,,,,,,,
2017-02-25,Akhisar Belediyespor,Antalyaspor,3,0,H,1,0,H,,,,,,,,,,,,,
2017-02-25,Alanyaspor,Adanaspor,4,1,H,2,0,H,,,,,,,,,,,,,
2017-02-25,Konyaspor,Trabzonspor,1,1,D,0,0,D,,,,,,,,,,,,,
2017-02-26,Gaziantepspor,Fenerbahce,1,1,D,1,1,D,,,,,,,,,,,,,
2017-02-26,Karabukspor,Genclerbirligi,1,0,H,1,0,H,,,,,,,,,,,,,
2017-02-26,Osmanlispor,Buyuksehyr,0,1,A,0,1,A,,,,,,,,,,,,,
2017-02-27,Galatasaray,Besiktas,0,1,A,0,0,D,,,,,,,,,,,,,
2017-03-03,Trabzonspor,Karabukspor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-03-04,Besiktas,Rizespor,1,0,H,1,0,H,,,,,,,,,,,,,
2017-03-04,Bursaspor,Gaziantepspor,2,1,H,1,1,D,,,,,,,,,,,,,
2017-03-05,Adanaspor,Konyaspor,0,1,A,0,1,A,,,,,,,,,,,,,
2017-03-05,Buyuksehyr,Alanyaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2017-03-05,Fenerbahce,Osmanlispor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-03-05,Kayserispor,Kasimpasa,2,2,D,1,1,D,,,,,,,,,,,,,
2017-03-06,Antalyaspor,Galatasaray,2,3,A,1,2,A,,,,,,,,,,,,,
2017-03-06,Genclerbirligi,Akhisar Belediyespor,2,0,H,1,0,H,,,,,,,,,,,,,
2017-03-10,Alanyaspor,Fenerbahce,2,3,A,2,2,D,,,,,,,,,,,,,
2017-03-11,Galatasaray,Genclerbirligi,3,2,H,2,1,H,,,,,,,,,,,,,
2017-03-11,Gaziantepspor,Kasimpasa,0,2,A,0,0,D,,,,,,,,,,,,,
2017-03-11,Karabukspor,Adanaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2017-03-11,Osmanlispor,Bursaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2017-03-12,Besiktas,Kayserispor,2,2,D,0,0,D,,,,,,,,,,,,,
2017-03-12,Konyaspor,Buyuksehyr,0,3,A,0,1,A,,,,,,,,,,,,,
2017-03-12,Rizespor,Antalyaspor,1,2,A,0,2,A,,,,,,,,,,,,,
2017-03-13,Akhisar Belediyespor,Trabzonspor,1,3,A,1,0,H,,,,,,,,,,,,,
2017-03-17,Fenerbahce,Konyaspor,2,3,A,1,2,A,,,,,,,,,,,,,
2017-03-18,Adanaspor,Akhisar Belediyespor,2,1,H,1,1,D,,,,,,,,,,,,,
2017-03-18,Kasimpasa,Osmanlispor,3,2,H,2,2,D,,,,,,,,,,,,,
2017-03-18,Kayserispor,Gaziantepspor,3,4,A,2,2,D,,,,,,,,,,,,,
2017-03-18,Trabzonspor,Galatasaray,2,0,H,1,0,H,,,,,,,,,,,,,
2017-03-19,Antalyaspor,Besiktas,0,0,D,0,0,D,,,,,,,,,,,,,
2017-03-19,Bursaspor,Alanyaspor,1,3,A,1,1,D,,,,,,,,,,,,,
2017-03-19,Buyuksehyr,Karabukspor,3,3,D,1,1,D,,,,,,,,,,,,,
2017-03-19,Genclerbirligi,Rizespor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-04-01,Akhisar Belediyespor,Buyuksehyr,2,1,H,0,0,D,,,,,,,,,,,,,
2017-04-01,Alanyaspor,Kasimpasa,3,1,H,2,0,H,,,,,,,,,,,,,
2017-04-01,Antalyaspor,Kayserispor,2,1,H,1,0,H,,,,,,,,,,,,,
2017-04-01,Karabukspor,Fenerbahce,0,1,A,0,0,D,,,,,,,,,,,,,
2017-04-02,Besiktas,Genclerbirligi,3,0,H,1,0,H,,,,,,,,,,,,,
2017-04-02,Konyaspor,Bursaspor,2,0,H,1,0,H,,,,,,,,,,,,,
2017-04-02,Osmanlispor,Gaziantepspor,0,2,A,0,1,A,,,,,,,,,,,,,
2017-04-02,Rizespor,Trabzonspor,0,1,A,0,1,A,,,,,,,,,,,,,
2017-04-03,Galatasaray,Adanaspor,4,0,H,1,0,H,,,,,,,,,,,,,
2017-04-07,Bursaspor,Karabukspor,3,0,H,0,0,D,,,,,,,,,,,,,
2017-04-08,Gaziantepspor,Alanyaspor,2,3,A,0,1,A,,,,,,,,,,,,,
2017-04-08,Genclerbirligi,Antalyaspor,1,1,D,1,1,D,,,,,,,,,,,,,
2017-04-08,Trabzonspor,Besiktas,3,4,A,1,1,D,,,,,,,,,,,,,
2017-04-09,Adanaspor,Rizespor,1,3,A,0,1,A,,,,,,,,,,,,,
2017-04-09,Fenerbahce,Akhisar Belediyespor,3,1,H,1,0,H,,,,,,,,,,,,,
2017-04-09,Kayserispor,Osmanlispor,1,4,A,1,2,A,,,,,,,,,,,,,
2017-04-10,Buyuksehyr,Galatasaray,4,0,H,2,0,H,,,,,,,,,,,,,
2017-04-10,Kasimpasa,Konyaspor,1,1,D,0,1,A,,,,,,,,,,,,,
2017-04-12,Gaziantepspor,Genclerbirligi,0,1,A,0,0,D,,,,,,,,,,,,,
2017-04-21,Karabukspor,Kasimpasa,0,0,D,0,0,D,,,,,,,,,,,,,
2017-04-21,Konyaspor,Gaziantepspor,1,2,A,1,1,D,,,,,,,,,,,,,
2017-04-22,Alanyaspor,Osmanlispor,0,1,A,0,0,D,,,,,,,,,,,,,
2017-04-22,Antalyaspor,Trabzonspor,0,3,A,0,0,D,,,,,,,,,,,,,
2017-04-22,Genclerbirligi,Kayserispor,2,1,H,2,1,H,,,,,,,,,,,,,
2017-04-22,Rizespor,Buyuksehyr,3,3,D,1,1,D,,,,,,,,,,,,,
2017-04-23,Akhisar Belediyespor,Bursaspor,5,1,H,4,1,H,,,,,,,,,,,,,
2017-04-23,Galatasaray,Fenerbahce,0,1,A,0,0,D,,,,,,,,,,,,,
2017-04-24,Besiktas,Adanaspor,3,2,H,1,1,D,,,,,,,,,,,,,
2017-04-28,Gaziantepspor,Karabukspor,0,0,D,0,0,D,,,,,,,,,,,,,
2017-04-29,Kayserispor,Alanyaspor,3,0,H,1,0,H,,,,,,,,,,,,,
2017-04-29,Trabzonspor,Genclerbirligi,0,0,D,0,0,D,,,,,,,,,,,,,
2017-04-30,Adanaspor,Antalyaspor,2,5,A,0,3,A,,,,,,,,,,,,,
2017-04-30,Buyuksehyr,Besiktas,3,1,H,3,0,H,,,,,,,,,,,,,
2017-04-30,Fenerbahce,Rizespor,2,1,H,1,1,D,,,,,,,,,,,,,
2017-04-30,Kasimpasa,Akhisar Belediyespor,0,2,A,0,0,D,,,,,,,,,,,,,
2017-05-01,Bursaspor,Galatasaray,0,5,A,0,2,A,,,,,,,,,,,,,
2017-05-01,Osmanlispor,Konyaspor,0,0,D,0,0,D,,,,,,,,,,,,,
2017-05-05,Antalyaspor,Buyuksehyr,0,1,A,0,0,D,,,,,,,,,,,,,
2017-05-06,Galatasaray,Kasimpasa,1,3,A,0,1,A,,,,,,,,,,,,,
2017-05-06,Genclerbirligi,Adanaspor,0,1,A,0,1,A,,,,,,,,,,,,,
2017-05-06,Konyaspor,Alanyaspor,2,3,A,1,1,D,,,,,,,,,,,,,
2017-05-06,Trabzonspor,Kayserispor,2,3,A,2,2,D,,,,,,,,,,,,,
2017-05-07,Besiktas,Fenerbahce,1,1,D,1,0,H,,,,,,,,,,,,,
2017-05-07,Rizespor,Bursaspor,6,0,H,4,0,H,,,,,,,,,,,,,
2017-05-08,Akhisar Belediyespor,Gaziantepspor,6,0,H,1,0,H,,,,,,,,,,,,,
2017-05-08,Karabukspor,Osmanlispor,1,0,H,0,0,D,,,,,,,,,,,,,
2017-05-12,Kasimpasa,Rizespor,4,2,H,0,0,D,,,,,,,,,,,,,
2017-05-12,Kayserispor,Konyaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2017-05-13,Adanaspor,Trabzonspor,1,1,D,1,1,D,,,,,,,,,,,,,
2017-05-13,Buyuksehyr,Genclerbirligi,2,1,H,0,1,A,,,,,,,,,,,,,
2017-05-13,Fenerbahce,Antalyaspor,0,1,A,0,0,D,,,,,,,,,,,,,
2017-05-14,Alanyaspor,Karabukspor,4,2,H,1,1,D,,,,,,,,,,,,,
2017-05-14,Gaziantepspor,Galatasaray,1,2,A,0,1,A,,,,,,,,,,,,,
2017-05-14,Osmanlispor,Akhisar Belediyespor,0,4,A,0,1,A,,,,,,,,,,,,,
2017-05-15,Bursaspor,Besiktas,0,2,A,0,0,D,,,,,,,,,,,,,
2017-05-19,Galatasaray,Osmanlispor,2,0,H,2,0,H,,,,,,,,,,,,,
2017-05-20,Antalyaspor,Bursaspor,2,1,H,1,0,H,,,,,,,,,,,,,
2017-05-20,Besiktas,Kasimpasa,4,1,H,2,1,H,,,,,,,,,,,,,
2017-05-20,Kayserispor,Adanaspor,1,1,D,1,0,H,,,,,,,,,,,,,
2017-05-20,Rizespor,Gaziantepspor,2,0,H,1,0,H,,,,,,,,,,,,,
2017-05-21,Konyaspor,Karabukspor,3,0,H,2,0,H,,,,,,,,,,,,,
2017-05-21,Trabzonspor,Buyuksehyr,0,0,D,0,0,D,,,,,,,,,,,,,
2017-05-22,Akhisar Belediyespor,Alanyaspor,3,0,H,1,0,H,,,,,,,,,,,,,
2017-05-22,Genclerbirligi,Fenerbahce,1,2,A,1,0,H,,,,,,,,,,,,,
2017-05-27,Buyuksehyr,Adanaspor,2,1,H,1,1,D,,,,,,,,,,,,,
2017-05-27,Fenerbahce,Trabzonspor,1,1,D,1,0,H,,,,,,,,,,,,,
